Time,vRoot
186.0,0.72919
187.0,0.70065
188.0,0.76398
189.0,0.7451
190.0,0.67888
191.0,0.75961
192.0,0.92456
193.0,0.72068
194.0,0.75904
195.0,0.75022
196.0,0.5868
197.0,0.67893
198.0,0.87446
199.0,0.70621
200.0,0.70573
201.0,0.79487
202.0,0.65362
203.0,0.73346
204.0,0.68956
205.0,0.66899
206.0,0.63348
207.0,0.61633
208.0,0.66433
209.0,0.64713
210.0,0.65397
211.0,0.57263
212.0,0.70328
213.0,0.64444
214.0,0.67609
215.0,0.73433
216.0,0.73445
217.0,0.61716
218.0,0.4101
219.0,0.52419
220.0,0.5704
221.0,0.55046
222.0,0.73087
223.0,0.6814
224.0,0.63582
225.0,0.55204
226.0,0.62322
227.0,0.6577
228.0,0.74527
229.0,0.68461
230.0,0.72142
231.0,0.6149
232.0,0.51977
233.0,0.49588
234.0,0.65689
235.0,0.61854
236.0,0.62758
237.0,0.42531
238.0,0.47374
239.0,0.44156
240.0,0.49572
241.0,0.4962
242.0,0.41853
243.0,0.38521
244.0,0.43387
245.0,0.46158
246.0,0.48506
247.0,0.49085
248.0,0.66452
249.0,0.70258
250.0,0.49923
251.0,0.5505
252.0,0.40552
253.0,0.46884
254.0,0.39406
255.0,0.30436
256.0,0.21518
257.0,0.13655
258.0,0.17723
259.0,0.41243
260.0,0.3996
261.0,0.44743
262.0,0.47465
263.0,0.48464
264.0,0.3716
265.0,0.31826
266.0,0.27806
267.0,0.42615
268.0,0.28931
269.0,0.1752
270.0,0.084699
271.0,0.066251
272.0,0.051997
273.0,0.02002
274.0,0.025611
275.0,0.044162
276.0,0.33219
277.0,0.081953
278.0,0.034152
279.0,0.021164
280.0,0.023874
281.0,0.023955
282.0,0.011658
283.0,0.01566
284.0,0.027728
285.0,0.057914
286.0,0.052271
287.0,0.027122
288.0,0.018308
289.0,0.0096136
290.0,0.013123
291.0,0.014599
292.0,0.015218
293.0,0.015567
294.0,0.015601
295.0,0.01556
296.0,0.015415
297.0,0.015235
298.0,0.015053
299.0,0.014842
300.0,0.014622
301.0,0.014397
302.0,0.014164
303.0,0.013935
304.0,0.013706
305.0,0.013481
306.0,0.013259
307.0,0.013031
308.0,0.01281
309.0,0.012592
310.0,0.012379
311.0,0.012163
312.0,0.011955
313.0,0.011753
314.0,0.01159
315.0,0.011447
316.0,0.011316
317.0,0.011195
318.0,0.011077
319.0,0.010962
320.0,0.010839
321.0,0.021671
322.0,0.11956
323.0,0.08168
324.0,0.006715
325.0,0.018908
326.0,0.083138
327.0,0.070056
328.0,0.17126
329.0,0.18336
330.0,0.095843
331.0,0.040849
332.0,0.012916
333.0,0.042485
334.0,0.029274
335.0,0.021193
336.0,0.016062
337.0,0.013558
338.0,0.011971
339.0,0.010995
340.0,0.010341
341.0,0.091277
342.0,0.0020667
343.0,0.016382
344.0,0.021401
345.0,0.0079912
346.0,0.05
347.0,0.01423
348.0,0.016765
349.0,0.0091083
350.0,0.0092252
351.0,0.066328
352.0,0.01
353.0,0.05
354.0,0.12189
355.0,0.13877
356.0,0.12557
357.0,0.084806
358.0,0.14709
359.0,0.16285
360.0,0.091448
361.0,0.058094
362.0,0.0096645
363.0,0.025339
364.0,0.026861
365.0,0.014439
366.0,0.011798
367.0,0.010341
368.0,0.0093794
369.0,0.0039125
370.0,0.056709
371.0,0.019426
372.0,0.050502
373.0,0.047151
374.0,0.020393
375.0,0.0077349
376.0,0.025689
377.0,0.016885
378.0,0.012538
379.0,0.0065092
380.0,0.098744
381.0,0.048833
382.0,0.041531
383.0,0.095965
384.0,0.13537
385.0,0.19997
386.0,0.080976
387.0,0.10034
388.0,0.16449
389.0,0.18773
390.0,0.037397
391.0,0.075691
392.0,0.005007
393.0,0.010047
394.0,0.01807
395.0,0.023543
396.0,0.020174
397.0,0.016452
398.0,0.011455
399.0,0.0094374
400.0,0.020147
401.0,0.015184
402.0,0.01039
403.0,0.0038652
404.0,0.0050386
405.0,0.0055472
406.0,0.0057102
407.0,0.0057411
408.0,0.0056986
409.0,0.0056402
410.0,0.0055608
411.0,0.0054898
412.0,0.0054125
413.0,0.0053392
414.0,0.0052664
415.0,0.0052084
416.0,0.005164
417.0,0.0051179
418.0,0.0050801
419.0,0.0050408
420.0,0.033366
421.0,0.0089352
422.0,0.0050392
423.0,0.0065734
424.0,0.0060016
425.0,0.020599
426.0,0.010065
427.0,0.0083597
428.0,0.0051101
429.0,0.0025979
430.0,0.0035772
431.0,0.0039209
432.0,0.0041454
433.0,0.0042466
434.0,0.0043004
435.0,0.0043181
436.0,0.0043301
437.0,0.0043268
438.0,0.0043132
439.0,0.0043029
440.0,0.00429
441.0,0.0042675
442.0,0.0042496
443.0,0.0042319
444.0,0.004208
445.0,0.004193
446.0,0.0041699
447.0,0.004147
448.0,0.63872
449.0,0.10191
450.0,0.33026
451.0,0.23493
452.0,0.34543
453.0,0.1326
454.0,0.1926
455.0,0.38381
456.0,0.090177
457.0,0.07933
458.0,0.30967
459.0,0.38537
460.0,0.19532
461.0,0.36153
462.0,0.42375
463.0,0.61878
464.0,0.5895
465.0,0.51707
466.0,0.39076
467.0,0.3976
468.0,0.23643
469.0,0.11852
470.0,0.059887
471.0,0.072658
472.0,0.046154
473.0,0.010918
474.0,0.0058274
475.0,0.12667
476.0,0.44395
477.0,0.19636
478.0,0.29471
479.0,0.49721
480.0,0.12631
481.0,0.30756
482.0,0.13376
483.0,0.31176
484.0,0.32863
485.0,0.17975
486.0,0.18493
487.0,0.014161
488.0,0.15114
489.0,0.21203
490.0,0.040095
491.0,0.0072556
492.0,0.0051235
493.0,0.5373
494.0,0.53104
495.0,0.36787
496.0,0.33383
497.0,0.21674
498.0,0.49732
499.0,0.69616
500.0,0.30753
501.0,0.12851
502.0,0.30984
503.0,0.015532
504.0,0.18242
505.0,0.15875
506.0,0.40059
507.0,0.42914
508.0,0.13893
509.0,0.0084523
510.0,0.013949
511.0,0.45283
512.0,0.26541
513.0,0.35967
514.0,0.013098
515.0,0.36915
516.0,0.20933
517.0,0.01031
518.0,0.0085449
519.0,0.4036
520.0,0.0063958
521.0,0.0037647
522.0,0.080086
523.0,0.004376
524.0,0.60243
525.0,0.026807
526.0,0.0059697
527.0,0.0036724
528.0,0.0028751
529.0,0.0016859
530.0,0.0029925
531.0,0.0015187
532.0,0.0020362
533.0,0.0023674
534.0,0.069962
535.0,0.006379
536.0,0.0036123
537.0,0.014063
538.0,0.006986
539.0,0.084256
540.0,0.0039609
541.0,0.0031277
542.0,0.0024518
543.0,0.020623
544.0,0.55757
545.0,0.76994
546.0,0.51775
547.0,0.26048
548.0,0.0097226
549.0,0.0084484
550.0,0.63415
551.0,0.01175
552.0,0.0066997
553.0,0.2848
554.0,0.60192
555.0,0.59651
556.0,0.15088
557.0,0.017306
558.0,0.017524
559.0,0.52523
560.0,0.51497
561.0,0.61644
562.0,0.42566
563.0,0.45057
564.0,0.63361
565.0,0.66606
566.0,0.46098
567.0,0.013989
568.0,0.59724
569.0,0.024732
570.0,0.0086687
571.0,0.0037594
572.0,0.43106
573.0,0.25777
574.0,0.0059509
575.0,0.60895
576.0,0.47949
577.0,0.35027
578.0,0.50801
579.0,0.59419
580.0,0.63459
581.0,0.40719
582.0,0.61347
583.0,0.56576
584.0,0.40287
585.0,0.29063
586.0,0.30397
587.0,0.4582
588.0,0.42814
589.0,0.39597
590.0,0.4788
591.0,0.52987
592.0,0.55809
593.0,0.49149
594.0,0.50768
595.0,0.52877
596.0,0.33362
597.0,0.070445
598.0,0.019267
599.0,0.0057782
600.0,0.003369
601.0,0.0033592
602.0,0.0091933
603.0,0.0034938
604.0,0.0072435
605.0,0.0033293
606.0,0.0014497
607.0,0.0024908
608.0,0.0012371
609.0,0.0032736
610.0,0.0020029
611.0,0.0011815
612.0,0.0021368
613.0,0.0011054
614.0,0.0015528
615.0,0.0017672
616.0,0.0018782
617.0,0.0019465
618.0,0.5058
619.0,0.24709
620.0,0.019949
621.0,0.0032889
622.0,0.030044
623.0,0.0040266
624.0,0.0013173
625.0,0.040959
626.0,0.002779
627.0,0.0019417
628.0,0.0018058
629.0,0.0019745
630.0,0.0010157
631.0,0.2064
632.0,0.11777
633.0,0.14857
634.0,0.15484
635.0,0.21723
636.0,0.20295
637.0,0.11698
638.0,0.15036
639.0,0.30654
640.0,0.43342
641.0,0.26768
642.0,0.29248
643.0,0.19547
644.0,0.19394
645.0,0.19597
646.0,0.45035
647.0,0.38611
648.0,0.051818
649.0,0.26179
650.0,0.37403
651.0,0.4641
652.0,0.25166
653.0,0.31408
654.0,0.23117
655.0,0.17424
656.0,0.087274
657.0,0.043986
658.0,0.022468
659.0,0.011506
660.0,0.0080921
661.0,0.0020655
662.0,0.0032133
663.0,0.0014373
664.0,0.0018729
665.0,0.0020319
666.0,0.0020803
667.0,0.0020929
668.0,0.0020845
669.0,0.031832
670.0,0.0098643
671.0,0.0014533
672.0,0.0022931
673.0,0.0010897
674.0,0.0014739
675.0,0.0016514
676.0,0.0017311
677.0,0.0017735
678.0,0.0017964
679.0,0.0018115
680.0,0.0018118
681.0,0.0018117
682.0,0.001809
683.0,0.0018066
684.0,0.0017988
685.0,0.0017922
686.0,0.0017852
687.0,0.11665
688.0,0.0025917
689.0,0.0018241
690.0,0.0016632
691.0,0.0017835
692.0,0.00090294
693.0,0.0012066
694.0,0.0013745
695.0,0.0014662
696.0,0.0015201
697.0,0.0015647
698.0,0.0015901
699.0,0.0016085
700.0,0.0016214
701.0,0.001626
702.0,0.0016294
703.0,0.0016328
704.0,0.0016302
705.0,0.0016287
706.0,0.0016284
707.0,0.0016231
708.0,0.0016196
709.0,0.0016178
710.0,0.0016136
711.0,0.0016071
712.0,0.0016025
713.0,0.0015979
714.0,0.0015953
715.0,0.0015883
716.0,0.0015834
717.0,0.0015786
718.0,0.0015737
719.0,0.0015687
720.0,0.0015638
721.0,0.0015589
722.0,0.001554
723.0,0.067234
724.0,0.001559
725.0,0.0038354
726.0,0.0029856
727.0,0.00099217
728.0,0.0012693
729.0,0.0014098
730.0,0.0014561
731.0,0.0014704
732.0,0.0
