time,Soil,A1,A2
2019-01-18,4.392527425944346,4.0564286300904895,5.190591216862352
2019-01-19,5.159713269426529,4.281670334908547,5.480133861766728
2019-01-20,4.560184292259993,4.578474478507257,5.647935632591722
2019-01-21,4.301510950081147,4.172837611184044,5.068057978443637
2019-01-22,3.9001397563401694,3.959830654003884,4.690092038013276
2019-01-23,3.843020792528759,3.911268476828218,4.6611393866050825
2019-01-24,3.727947621600104,3.9384973800810164,4.496848849237333
2019-01-25,3.6746910806120594,3.8779533652205327,4.331454501342124
2019-01-26,3.6674443008674604,3.8619879606733787,4.260511999138556
2019-01-27,3.6569736503609294,3.837962406891187,4.262908492829119
2019-01-28,3.6527741320509866,3.897779449574304,4.218014140256363
2019-01-29,3.5934467612988934,3.8419366353745916,4.234157057296916
2019-01-30,3.4935945479646735,3.8604205050245426,4.105336123377397
2019-01-31,3.484502243287615,3.78759106816998,4.037488432137424
2019-02-01,3.8635603833855177,3.864661529192555,4.08363441146234
2019-02-02,4.658294591588673,4.445277339284035,4.685750940240824
2019-02-03,4.416737238617067,4.543861409028687,4.970233787706107
2019-02-04,5.445687902697016,4.735379676861353,5.344123447208554
2019-02-05,4.547101956493018,4.395235013851018,4.755784048466985
2019-02-06,4.2331049929136,4.315981155182328,4.746664046542101
2019-02-07,3.944345841791951,4.246639899814367,4.590710967439501
2019-02-08,3.8976512532177217,4.241796956424399,4.510962446022745
2019-02-09,4.41091722419922,4.70495981167172,4.9612757119274
2019-02-10,4.90041077052399,4.59591267852212,4.953707600245304
2019-02-11,4.8595474704383275,4.645506482326647,4.90277809366784
2019-02-12,4.383227520879878,4.763205992665074,5.086685871658881
2019-02-13,4.70470919554346,5.039008851397875,5.441709965449984
2019-02-14,4.614588668534927,5.30464583350784,5.716632545642638
2019-02-15,5.282456008562018,5.184930180515986,5.397766375373431
2019-02-16,5.267243740438296,5.121001499373815,5.3652308911795075
2019-02-17,5.022686817898661,4.785578698948094,4.904041400506738
2019-02-18,4.364949021681947,4.600540369366595,4.863967973632261
2019-02-19,4.148505875303828,4.511396348136678,4.664046093818037
2019-02-20,4.16747828249754,4.481219088228676,4.503851520504188
2019-02-21,3.991836209462455,4.409178721790998,4.49660951539597
2019-02-22,4.021553985563812,4.406048411310756,4.424582395843867
2019-02-23,3.8093860373767834,4.410690520903653,4.307483306996808
2019-02-24,5.118102816466013,5.010758579327999,4.929669500031654
2019-02-25,4.23517807899208,5.561634352765319,6.0
2019-02-26,3.7329174755030192,5.556220284949169,5.89974476902563
2019-02-27,4.8079027745464185,5.40928686454717,5.644629916316021
2019-02-28,4.4518065399476034,5.021366318175066,5.120729233015546
2019-03-01,4.281335939457069,4.797794074773973,4.91184675752794
2019-03-02,5.1370783647528295,5.1271965931716865,5.279909369650488
2019-03-03,5.13328800410478,5.0708486103503105,5.438304289232983
2019-03-04,4.420187698581179,4.903455676123995,5.079021632278452
2019-03-05,4.334463886425196,4.834310139249528,4.881050351155503
2019-03-06,4.607953615749872,5.348645441005124,5.759965747172175
2019-03-07,4.851099127273012,5.136358028097359,5.30299700386169
2019-03-08,4.384070372376718,4.859300942169183,4.868243412732519
2019-03-09,4.618792601300511,5.066896384567315,4.986901669308109
2019-03-10,4.843763652422639,5.1213001422732125,5.250060362108657
2019-03-11,4.5508134917639005,4.945944957996423,4.918200179628761
2019-03-12,4.332086142061085,4.8720289824829415,4.8284010583277155
2019-03-13,4.165831969771123,4.767492542856753,4.588080731913923
2019-03-14,4.115898826446869,4.736587860550338,4.529666225193621
2019-03-15,4.012778680129317,4.714545574024962,4.415655219534074
2019-03-16,3.9850575427828274,4.672536085776692,4.335672761002015
2019-03-17,3.9598364088812894,4.656392928330083,4.31378296597322
2019-03-18,3.8651921944049414,4.6320722230315825,4.223453733947013
2019-03-19,3.842929396108643,4.638317891466899,4.2211902402005785
2019-03-20,4.054459082596717,5.054534137602336,4.7857945374836195
2019-03-21,4.745536597034992,5.118707247409959,5.166611817825636
2019-03-22,4.7917403132415295,5.299703227217761,5.348596967399706
2019-03-23,4.913581606688939,5.1737827394304485,5.243255753776284
2019-03-24,4.378659898424132,4.945277139606112,4.931916908719655
2019-03-25,4.735354775604866,5.408277422499937,5.47502897356447
2019-03-26,4.5947556417681295,5.082240995518907,5.126358006865182
2019-03-27,5.1683847560224105,5.459269886145968,5.545234973991861
2019-03-28,4.940982575826172,5.569036316999376,5.684497232684741
2019-03-29,5.1642064605812354,5.418240110371948,5.46742992921453
2019-03-30,4.462530569334797,5.1095217916297955,5.0300027684079245
2019-03-31,4.391958530928424,4.990532827189714,4.804790943864469
2019-04-01,4.357799323276458,4.922961718039613,4.688750485576776
2019-04-02,4.557823428436876,4.910988908103955,4.607292451350206
2019-04-03,4.936684740899688,5.051967832443681,4.873828171957653
2019-04-04,4.794043726818822,5.009241685720161,4.937364970218296
2019-04-05,4.980765483976229,5.396048907194601,5.492927019199856
2019-04-06,4.985248352008583,5.221679872033778,5.255817303647282
2019-04-07,5.102016607444314,5.4744587695312665,5.574086538319187
2019-04-08,4.944155082172476,5.787515335902763,5.933463839642342
2019-04-09,4.820133283354108,5.28073219646382,5.349149688467653
2019-04-10,4.47675295120763,5.11551689465695,4.960978630193159
2019-04-11,4.328625124131813,5.037261270148338,4.832020906605565
2019-04-12,4.2562042789957,4.983871172547888,4.599457128306086
2019-04-13,4.147869961444267,4.954782160900753,4.504090374387884
2019-04-14,3.9844012318698656,4.892203945669175,4.456962858658963
2019-04-15,4.2630230011967445,4.905577224386649,4.408305132892922
2019-04-16,4.940899938070553,5.337730410590343,5.242894329074293
2019-04-17,4.602582756479375,5.137402729772076,4.977413252447088
2019-04-18,4.520952154914289,5.038603721543529,4.946808868178765
2019-04-19,4.42095796958569,4.937748598427777,4.754392204263369
2019-04-20,4.392557110878755,4.892444143222537,4.589208726005188
2019-04-21,4.062412350624432,4.837694107172092,4.355547194889326
2019-04-22,4.061833233233971,4.769775535727346,4.269597742247338
2019-04-23,4.156627141723382,4.641344164804584,4.24184470866943
2019-04-24,4.015518012445035,4.541431888990921,4.103755079451505
2019-04-25,3.8671378381033614,4.452544686262107,3.9394726206653283
2019-04-26,3.6774385442595774,4.32516368286601,3.951736853504733
2019-04-27,3.5458322819988455,4.18318252557257,3.7338287636587655
2019-04-28,3.8457517199041886,4.06443662164255,3.5643512348144206
2019-04-29,3.38686964466073,3.9725423481920092,3.466192116205939
2019-04-30,3.2365611437025423,3.841509237625463,3.284897943885416
2019-05-01,3.1832525385069825,3.7724055097328444,3.2523740270601813
2019-05-02,3.2338343514178423,3.6723390772002675,3.1579972511303
2019-05-03,3.0878727855290258,3.6140810975616136,2.999435647092865
2019-05-04,3.1839676438754942,3.5409809365739404,2.946396564403603
2019-05-05,3.0374480713105276,3.4992009763736913,2.903394684954926
2019-05-06,2.9292520665932003,3.4221726480085937,2.819076711867817
2019-05-07,2.7376247023425346,3.3689300123808197,2.780134829524525
2019-05-08,2.709960897223059,3.3042064109524025,2.7391735536435737
2019-05-09,2.61022536265937,3.2139215603100064,2.6087613715724363
2019-05-10,2.5393688197350324,3.1478370546692034,2.64014262940091
2019-05-11,2.548928951324906,3.0983477666276427,2.550660743368561
2019-05-12,2.313087073456077,3.017298161507234,2.415099842044088
2019-05-13,2.482832211976991,2.9581293267015294,2.318499372983112
2019-05-14,2.20034467624754,2.9177532820085785,2.3180125074841604
2019-05-15,3.620514796124512,3.7300569962420944,2.369581350535661
2019-05-16,3.963712003373692,5.933338550292966,5.3028021984680835
2019-05-17,5.263732338750247,5.583836333694427,5.4837259454353875
2019-05-18,4.330169028252662,5.698642383058893,5.401892212577408
2019-05-19,5.2450970703292175,5.688896013943985,5.5412348232773025
2019-05-20,4.6791022075235045,5.422201206237336,5.180999993152789
2019-05-21,4.120366161127882,6.0,5.921056955583159
2019-05-22,5.087981725314108,5.514200287457612,5.338256702853801
2019-05-23,4.674571628216741,5.228320953627578,5.0884518808330546
2019-05-24,4.694750940075108,5.109385492427515,4.872917608809897
2019-05-25,4.381479379333744,5.047771232134868,4.7024927085280535
2019-05-26,4.49657077081457,4.958978550290003,4.559995670740593
2019-05-27,4.206227765792964,4.950460004787642,4.383647432816435
2019-05-28,4.188898977669259,4.86404959713898,4.28615074264772
2019-05-29,4.16186908165988,4.736623281311787,4.124878468821702
2019-05-30,3.934740947316781,4.611006210023861,4.019902950405145
2019-05-31,3.785198809469268,4.48992357441265,3.859915244683897
2019-06-01,3.693258625559457,4.377948398083472,3.7597704515420176
2019-06-02,3.6101012540857758,4.245535930636174,3.661142781281801
2019-06-03,3.5606085053554377,4.06013027091165,3.4824350223897445
2019-06-04,3.3750049765995653,3.9640441375854603,3.417970340424776
2019-06-05,3.2434411498644677,3.812420823648648,3.2613825357361925
2019-06-06,3.065474069276635,3.7227366314618155,2.972844639753757
2019-06-07,2.8901902507541983,3.624689355473192,2.912595824306392
2019-06-08,2.84530071092854,3.5748242742588197,2.819589926484089
2019-06-09,2.7438415680031287,3.439327475183306,2.7961378806050528
2019-06-10,2.5264281343561286,3.3563578043680136,2.57653453832704
2019-06-11,2.4328734493044037,3.2765783561686783,2.4328001449322922
2019-06-12,2.1799356019079363,3.205399732239121,2.365908017829817
2019-06-13,2.0971297325422866,3.060975945927307,2.229026398373822
2019-06-14,1.8954447346875742,2.982705226891888,2.1711981258137953
2019-06-15,1.820531088293752,2.896193862567612,2.060547463505582
2019-06-16,1.784686313017665,2.7830527959393696,2.0770857482325678
2019-06-17,1.8021055528661445,2.6884276678498678,2.025328765089258
2019-06-18,1.6547619828018245,2.606776871167597,1.9518815107345542
2019-06-19,1.5740985974545514,2.5155357682472697,1.8718256848972459
2019-06-20,1.507057774675144,2.4296257946681106,1.8365526989422303
2019-06-21,1.4488907418896404,2.301681402011667,1.7458595929071214
2019-06-22,1.3793951496165489,2.1817847752471176,1.7442142212680876
2019-06-23,1.502350068721011,2.164355697096047,1.678314252958811
2019-06-24,1.2464009163326917,2.0363703188739746,1.6865763331687056
2019-06-25,1.091313096935375,1.9739128130956654,1.5121930715344551
2019-06-26,1.0232087241667938,1.9048772525264386,1.5444396099761082
2019-06-27,1.0308840584377597,1.8232278467124043,1.463205559582331
2019-06-28,1.0205326958249068,1.751803337619532,1.4183120709110513
2019-06-29,1.0152898788612899,1.691799416963344,1.3620379795059083
2019-06-30,0.9688280812239753,1.6510569528459875,1.412613956933399
2019-07-01,0.9106684780277818,1.6156315103392598,1.333905917420287
2019-07-02,0.8742780188485673,1.584985587784855,1.3341512929640955
2019-07-03,0.8347281466706605,1.5058894366485125,1.3265873994072868
2019-07-04,0.7752733279143155,1.4755085687283616,1.3101716091479478
2019-07-05,0.8151820435903432,1.4513563673248486,1.2517292879067314
2019-07-06,0.7899886449462314,1.4190150977198317,1.2595830251626743
2019-07-07,0.8463125363095454,1.334787149004286,1.1751755134568862
2019-07-08,0.8229824646327923,1.288185638535153,1.164957873817068
2019-07-09,0.8902563174218279,1.2747310780232475,1.1040958900947797
2019-07-10,0.9203506883559864,1.2830930869553574,1.1489750657349362
2019-07-11,0.791984912237069,1.196156112732742,1.1151185356974813
2019-07-12,0.7142373467309521,1.1706527244745029,1.170156714765254
2019-07-13,0.7320626311968967,1.1514823317186325,1.1158329237355618
2019-07-14,0.6369225219577372,1.1067368287429042,1.0953999092731093
2019-07-15,0.683834329877928,1.0471732609437336,1.0507741708492004
2019-07-16,0.6208899629876197,1.0121131934313397,0.9951694962686012
2019-07-17,0.7017191176718136,1.006869948094228,0.999999567447676
2019-07-18,0.6208158559980976,0.9904435676397163,1.1413805153220509
2019-07-19,0.7050621689678368,0.9311782672335209,1.0550721482334473
2019-07-20,0.8545513333162795,0.9155880574929556,1.1121190881579688
2019-07-21,0.8546956570805074,0.868516053739906,1.0218442872589657
2019-07-22,0.7553494229250444,0.8484098136263507,1.001082943952381
2019-07-23,1.016949815629453,0.8141359735167182,0.9545844537560823
2019-07-24,0.9127372755790165,0.7591637847820356,0.8925555434102965
2019-07-25,0.6137122195026605,0.7943999990640256,0.8814433471244204
2019-07-26,0.5472321267298531,0.7197368156737944,0.8523218545660453
2019-07-27,0.5785512675984913,0.6999857341058967,0.8913906261645749
2019-07-28,0.5443639963012907,0.6993151013229688,0.8711359751314824
2019-07-29,0.5203095170144759,0.6908055009512643,0.7649387294275547
2019-07-30,0.5590807702540572,0.5989242650992315,0.7484212140021285
2019-07-31,0.6563840564923612,0.6548850060176489,0.7341317604798149
2019-08-01,0.5422413898532474,0.5381202296004066,0.7283669878905044
2019-08-02,0.4047444912825999,0.5097836743417868,0.7207911768692395
2019-08-03,0.5888282183657148,0.551811180298055,0.6974318372301628
2019-08-04,0.6131419939758873,0.5578887210906786,0.7406158719492707
2019-08-05,0.7735187373519956,0.49505625062832515,0.7354373718416938
2019-08-06,0.7040262937717205,0.5636048181827075,0.7356093161303373
2019-08-07,0.5632198568424367,0.68245658537182,0.7220226803196998
2019-08-08,0.5329004776931572,0.6195132953159473,0.8823723314153704
2019-08-09,0.7470908813587168,0.48054043690051157,0.8477518637707703
2019-08-10,0.5938116417682762,0.5013146942378879,0.9495558295676874
2019-08-11,0.7648468319540608,0.43711923617012144,0.6936415796570252
2019-08-12,0.4084638252807239,0.40465404366196617,0.6970221491363656
2019-08-13,0.6013484068683778,0.41925417342888527,0.6752130550877793
2019-08-14,0.45453313990022043,0.5031370461308023,0.7574845765417384
2019-08-15,0.4836385149625584,0.4611780216338177,0.6135009432218781
2019-08-16,0.5662919192317843,0.48318985866470404,0.6106742540105203
2019-08-17,0.3529111958961087,0.4676589463549835,0.5667952287680798
2019-08-18,0.39698958397197603,0.31551208594777885,0.5498052611460383
2019-08-19,0.3218588913755877,0.44150770346982937,0.6366863923847487
2019-08-20,0.37771845451811004,0.3666313816942175,0.5736046582495997
2019-08-21,0.3376308306864858,0.36223452062451494,0.5750430138549941
2019-08-22,0.5068447077667984,0.32241278585941946,0.6261463705209296
2019-08-23,0.44852181599313035,0.3109079326718057,0.5285559767514494
2019-08-24,0.47969567122725354,0.406274580446336,0.5853631574935403
2019-08-25,0.3970566391270187,0.32255356804422997,0.553855396990775
2019-08-26,0.34244057717908316,0.2969640883703818,0.573485201301648
2019-08-27,0.42216083063839843,0.3055530351552632,0.5371592519768221
2019-08-28,0.43709176960512297,0.28528944438318604,0.5201630811684181
2019-08-29,0.408607060971242,0.3287109481928993,0.4934286326329802
2019-08-30,0.3322238486190442,0.258137059742242,0.5393252271000298
2019-08-31,0.3361265263118685,0.24945489753515981,0.47757495948499235
2019-09-01,0.33194786373930496,0.2984781666286557,0.43058122163124235
2019-09-02,0.43619774527234667,0.21310720008680883,0.6424742023389458
2019-09-03,0.5174078840233323,0.2126326666389896,0.4200387218472984
2019-09-04,0.46073992786760787,0.29750145668235617,0.5202064432617494
2019-09-05,0.43227164709326976,0.25351298989181,0.4868535909625561
2019-09-06,0.35372651023444923,0.23627470865656036,0.3534109115791185
2019-09-07,0.35045464093776457,0.23070118761448005,0.355398576810952
2019-09-08,0.3478449346397663,0.1916004899231728,0.40039906746470566
2019-09-09,0.7986739649373047,0.19987194228043967,0.40726418889176064
2019-09-10,0.4613659291656838,0.17637968806828952,0.4607651608488924
2019-09-11,0.4664536993170929,0.1830218748599495,0.5507858776254173
2019-09-12,0.537999514231747,0.20273346017044486,0.40899913316014735
2019-09-13,0.41227023050669565,0.21150509694439934,0.47122962608183083
2019-09-14,0.3883237788440315,0.16630051819163394,0.40966665565687876
2019-09-15,0.39788836235743064,0.18123323321260507,0.4021593076803533
2019-09-16,0.4598332208856517,0.19226199442015948,0.4009171748129975
2019-09-17,0.4605166174893488,0.16403821476118677,0.35988103087083706
2019-09-18,0.7617994661284647,0.2052473740698676,0.31495894709798067
2019-09-19,0.9545091130400367,0.1537353750017202,0.3565902463003096
2019-09-20,0.8344607839796057,0.16395283571916924,0.35076019903906175
2019-09-21,0.9292064044758139,0.18513593198653144,0.40165901943750676
2019-09-22,0.883969571408555,0.1947578899777378,0.3809000191231782
2019-09-23,1.0159380545633765,0.16832861342704913,0.4166668055180461
2019-09-24,0.7948108935914131,0.20813676079925547,0.504078227305928
2019-09-25,0.8743080283330587,0.21593644694502395,0.48317479767466065
2019-09-26,0.8312229858561566,0.28900336850255187,0.38458892820013335
2019-09-27,0.7601266858969307,0.20752564350408953,0.4011291148575608
2019-09-28,0.5833184346102982,0.13094154465586016,0.41808540125849636
2019-09-29,0.6764269228465046,0.15353705769316034,0.3779979094222704
2019-09-30,1.0341332180310845,0.14587035728938452,0.40281278860080283
2019-10-01,1.024532868893631,0.13545494939149286,0.3458387110509676
2019-10-02,1.0931269344956278,0.21271431085875186,0.32306148806868684
2019-10-03,1.081810301999456,0.17458717611633937,0.3587922706693151
2019-10-04,1.00731671822188,0.2267486335622122,0.5003572136033327
2019-10-05,0.9461353535930692,0.22191475577932385,0.40179526418885114
2019-10-06,0.9234959861657499,0.21276509635601037,0.4441594289374104
2019-10-07,0.9719754728098697,0.18176954122084846,0.49366676474500715
2019-10-08,0.8603304110478701,0.18306947893007577,0.44853127288557615
2019-10-09,0.8830487837240288,0.215468090660686,0.4487760714311654
2019-10-10,0.8857296343270122,0.21878735493204854,0.37565175084286606
2019-10-11,0.9753540787951102,0.29252847074743216,0.4309104342499619
2019-10-12,0.8660090808760228,0.20274109831207665,0.3746693803510889
2019-10-13,0.9250352650689367,0.15442629742131692,0.3367236039852322
2019-10-14,0.762307760726135,0.2590739144903388,0.40150724026237716
2019-10-15,0.7761621373531236,0.18446338064147572,0.39791872525448435
2019-10-16,0.6266271194945132,0.18491701186624027,0.3982208281594459
2019-10-17,0.7389499059881037,0.1876590048198229,0.39824795354026044
2019-10-18,0.7563452404968316,0.19717686471820722,0.39363414963405396
2019-10-19,0.7973645479084503,0.19665895104264952,0.4036999568158126
2019-10-20,1.2138276666747752,0.21395912219964025,0.5031201782672641
2019-10-21,1.3144401519395879,0.16419794942213534,0.508568444432365
2019-10-22,1.0707967720685594,0.23856604712825932,0.5040994878513818
2019-10-23,1.0997265770578308,0.35223920512878415,0.4985927160895997
2019-10-24,1.1175280936827587,0.2151049882883,0.5959170152743882
2019-10-25,0.9184156722101234,0.16654636851743293,0.5620673718038516
2019-10-26,1.0011598253414318,0.19680520994253747,0.5189685306690612
2019-10-27,0.7706944392418807,0.13853253122449766,0.5165254407827232
2019-10-28,0.7547410336662439,0.16720299632518598,0.4393410115121604
2019-10-29,0.7194831199719358,0.13495571787404137,0.4351828991416986
2019-10-30,0.8581955676049654,0.12591106021319753,0.44237051355514734
2019-10-31,0.7378314448495065,0.17365674756583432,0.4837349772024366
2019-11-01,0.7382708175416496,0.1505378386850932,0.40099220435160565
2019-11-02,0.7467819103288478,0.12246338534369416,0.42537851349921785
2019-11-03,0.7125141970127342,0.22650633155837685,0.3960339429403129
2019-11-04,0.7570748000390906,0.18689946520853795,0.42666004735744945
2019-11-05,0.6898206953843984,0.3102092737571496,0.4529665697069697
2019-11-06,0.8563129347894725,0.5382046283417348,0.5493842332009643
2019-11-07,0.7501834500524722,0.2375469328689459,0.47559025315350517
2019-11-08,0.7064764842176707,0.14359239844659094,0.4636997844407408
2019-11-09,0.655413134496201,0.2195316307683994,0.41970433387258277
2019-11-10,0.8318818829470263,0.2665315101387314,0.5430219387890689
2019-11-11,0.9738938205888202,0.2625806180890281,0.4849594677036515
2019-11-12,1.327338709378069,0.2294019528318088,0.5093305934798227
2019-11-13,1.521869436257833,0.24796744321712566,0.46215051249214145
2019-11-14,0.6837520285342087,0.14766673443373274,0.5566993194902544
2019-11-15,0.5898151788941911,0.1830929004307022,0.5052629525575965
2019-11-16,0.6299057271278432,0.22188847848974108,0.581772899035361
2019-11-17,0.6356824547268755,0.22577092621755362,0.4974900054598912
2019-11-18,0.652271689835407,0.28135492138078366,0.5362142066519338
2019-11-19,0.73727424422566,0.20579210555014343,0.4725104902427659
2019-11-20,0.5736845233272455,0.15138144336229226,0.4730741480080838
2019-11-21,0.6733309982222158,0.2611098686625408,0.36235323071662
2019-11-22,0.5663384237497109,0.10940754158585214,0.42198085324608736
2019-11-23,0.5812945999176468,0.10004560665368337,0.35363343110683737
2019-11-24,0.6404703731280749,0.16582838364291547,0.3888041265469721
2019-11-25,0.5752153525760153,0.2035075303076303,0.38484289184218834
2019-11-26,0.9953907498381555,0.1447419570309147,0.45398009899956887
2019-11-27,2.5569544715292905,0.17875749103509925,0.37600729915152975
2019-11-28,1.5917941128749202,0.13388262507063445,0.3864757795116046
2019-11-29,1.5850449076011852,0.10879118643486371,0.3745898659523464
