Time,vRoot
392.0,0.055887
393.0,0.087227
394.0,0.071569
395.0,0.02201
396.0,0.02902
397.0,0.03743
398.0,0.037819
399.0,0.052714
400.0,0.056682
401.0,0.05998
402.0,0.07
403.0,0.079999
404.0,0.01
405.0,0.04
406.0,0.067921
407.0,0.13644
408.0,0.09
409.0,0.089433
410.0,0.15084
411.0,0.11876
412.0,0.062877
413.0,0.091561
414.0,0.24815
415.0,0.2286
416.0,0.21139
417.0,0.21381
418.0,0.21611
419.0,0.11692
420.0,0.10156
421.0,0.050155
422.0,0.085816
423.0,0.058984
424.0,0.12774
425.0,0.073785
426.0,0.02
427.0,0.066722
428.0,0.08
429.0,0.14403
430.0,0.17881
431.0,0.1803
432.0,0.15976
433.0,0.16557
434.0,0.15084
435.0,0.10768
436.0,0.10147
437.0,0.09053
438.0,0.050905
439.0,0.091468
440.0,0.14912
441.0,0.20374
442.0,0.14156
443.0,0.10093
444.0,0.20012
445.0,0.20056
446.0,0.12704
447.0,0.16603
448.0,0.16955
449.0,0.10281
450.0,0.18036
451.0,0.11
452.0,0.15353
453.0,0.28661
454.0,0.23272
455.0,0.20841
456.0,0.28508
457.0,0.2867
458.0,0.29762
459.0,0.12079
460.0,0.25529
461.0,0.27918
462.0,0.26615
463.0,0.32979
464.0,0.53755
465.0,0.33768
466.0,0.059207
467.0,0.14634
468.0,0.22023
469.0,0.22606
470.0,0.35624
471.0,0.21264
472.0,0.37015
473.0,0.26475
474.0,0.17937
475.0,0.24162
476.0,0.12
477.0,0.37158
478.0,0.46155
479.0,0.20629
480.0,0.47962
481.0,0.468
482.0,0.066841
483.0,0.10843
484.0,0.24473
485.0,0.35119
486.0,0.30828
487.0,0.16253
488.0,0.27902
489.0,0.43711
490.0,0.34953
491.0,0.32112
492.0,0.27479
493.0,0.33795
494.0,0.40772
495.0,0.31569
496.0,0.41746
497.0,0.34039
498.0,0.4672
499.0,0.27524
500.0,0.53514
501.0,0.32482
502.0,0.33767
503.0,0.16389
504.0,0.09
505.0,0.35446
506.0,0.32466
507.0,0.20479
508.0,0.2851
509.0,0.24705
510.0,0.27907
511.0,0.45946
512.0,0.34751
513.0,0.47434
514.0,0.39642
515.0,0.3503
516.0,0.21926
517.0,0.39736
518.0,0.5315
519.0,0.6064
520.0,0.51739
521.0,0.56064
522.0,0.42697
523.0,0.48257
524.0,0.55112
525.0,0.45812
526.0,0.50079
527.0,0.58448
528.0,0.21072
529.0,0.47789
530.0,0.35352
531.0,0.46333
532.0,0.54771
533.0,0.57485
534.0,0.50598
535.0,0.29004
536.0,0.28709
537.0,0.39601
538.0,0.52819
539.0,0.25225
540.0,0.42929
541.0,0.3546
542.0,0.25931
543.0,0.38697
544.0,0.52293
545.0,0.25103
546.0,0.24955
547.0,0.37209
548.0,0.3951
549.0,0.40945
550.0,0.46763
551.0,0.50388
552.0,0.46025
553.0,0.42277
554.0,0.30905
555.0,0.48034
556.0,0.26945
557.0,0.41904
558.0,0.45495
559.0,0.36425
560.0,0.28034
561.0,0.46551
562.0,0.51076
563.0,0.41642
564.0,0.53764
565.0,0.32769
566.0,0.48717
567.0,0.50638
568.0,0.49806
569.0,0.42864
570.0,0.26957
571.0,0.46844
572.0,0.4453
573.0,0.37777
574.0,0.44848
575.0,0.45021
576.0,0.48225
577.0,0.45869
578.0,0.50668
579.0,0.44034
580.0,0.30382
581.0,0.10293
582.0,0.29478
583.0,0.37841
584.0,0.35971
585.0,0.42193
586.0,0.4567
587.0,0.42723
588.0,0.26345
589.0,0.30485
590.0,0.39642
591.0,0.37729
592.0,0.15979
593.0,0.35112
594.0,0.29804
595.0,0.23116
596.0,0.3332
597.0,0.42664
598.0,0.35756
599.0,0.31096
600.0,0.35639
601.0,0.30731
602.0,0.30698
603.0,0.29205
604.0,0.1336
605.0,0.2534
606.0,0.26
607.0,0.32941
608.0,0.20762
609.0,0.30406
610.0,0.34337
611.0,0.17034
612.0,0.35531
613.0,0.27425
614.0,0.18764
615.0,0.2066
616.0,0.097437
617.0,0.27812
618.0,0.29972
619.0,0.37656
620.0,0.35007
621.0,0.32037
622.0,0.34457
623.0,0.39178
624.0,0.43463
625.0,0.29812
626.0,0.18239
627.0,0.1804
628.0,0.33973
629.0,0.10736
630.0,0.29781
631.0,0.21307
632.0,0.39973
633.0,0.42352
634.0,0.25814
635.0,0.11403
636.0,0.16526
637.0,0.26136
638.0,0.16409
639.0,0.2364
640.0,0.37905
641.0,0.25786
642.0,0.15952
643.0,0.18946
644.0,0.14998
645.0,0.15803
646.0,0.059918
647.0,0.28718
648.0,0.20612
649.0,0.16
650.0,0.19553
651.0,0.11999
652.0,0.14445
653.0,0.16954
654.0,0.12
655.0,0.20606
656.0,0.26996
657.0,0.34192
658.0,0.34745
659.0,0.41401
660.0,0.23184
661.0,0.040527
662.0,0.20317
663.0,0.080557
664.0,0.11877
665.0,0.12489
666.0,0.014709
667.0,0.054151
668.0,0.08113
669.0,0.061012
670.0,0.073531
671.0,0.11263
672.0,0.059473
673.0,0.075396
674.0,0.053056
675.0,0.027049
676.0,0.11921
677.0,0.09
678.0,0.071372
679.0,0.027237
680.0,0.081236
681.0,0.036408
682.0,0.042415
683.0,0.063935
684.0,0.06
685.0,0.043221
686.0,0.05
687.0,0.05
688.0,0.011821
689.0,0.047521
690.0,0.093645
691.0,0.065457
692.0,0.062857
693.0,0.10996
694.0,0.17831
695.0,0.054217
696.0,0.11957
697.0,0.15713
698.0,0.13568
699.0,0.11901
700.0,0.12087
701.0,0.12502
702.0,0.09
703.0,0.11282
704.0,0.039933
705.0,0.075081
706.0,0.059441
707.0,0.07
708.0,0.045605
709.0,0.01499
710.0,0.016841
711.0,0.028828
712.0,0.030205
713.0,0.01
714.0,0.01
715.0,0.0
716.0,0.01
717.0,0.010369
718.0,0.061124
719.0,0.048264
720.0,0.01
721.0,0.016623
722.0,0.013592
723.0,0.021056
724.0,0.009023
725.0,0.0
726.0,0.0
727.0,0.0
728.0,0.009999
729.0,0.0
730.0,0.0
731.0,0.09
732.0,0.0
