Time,PET
187.0,0.70065
188.0,0.76398
189.0,0.7451
190.0,0.67888
191.0,0.75961
192.0,0.92457
193.0,0.72068
194.0,0.75905
195.0,0.75022
196.0,0.5868
197.0,0.67893
198.0,0.87446
199.0,0.70621
200.0,0.70573
201.0,0.7949
202.0,0.65362
203.0,0.73346
204.0,0.68956
205.0,0.66899
206.0,0.63348
207.0,0.61633
208.0,0.66435
209.0,0.64714
210.0,0.65397
211.0,0.57263
212.0,0.70331
213.0,0.64444
214.0,0.67645
215.0,0.73433
216.0,0.73468
217.0,0.61823
218.0,0.4101
219.0,0.52419
220.0,0.5704
221.0,0.5505
222.0,0.73529
223.0,0.6814
224.0,0.63582
225.0,0.55204
226.0,0.62322
227.0,0.65778
228.0,0.74538
229.0,0.68759
230.0,0.72172
231.0,0.61494
232.0,0.51977
233.0,0.49588
234.0,0.65957
235.0,0.62442
236.0,0.628
237.0,0.42531
238.0,0.47374
239.0,0.44156
240.0,0.49578
241.0,0.49627
242.0,0.41853
243.0,0.38521
244.0,0.43388
245.0,0.46201
246.0,0.48559
247.0,0.50029
248.0,0.68105
249.0,0.71712
250.0,0.50615
251.0,0.56157
252.0,0.42096
253.0,0.52129
254.0,0.53128
255.0,0.6775
256.0,0.51383
257.0,0.29086
258.0,0.36821
259.0,0.45286
260.0,0.42138
261.0,0.47118
262.0,0.56585
263.0,0.61063
264.0,0.55716
265.0,0.54849
266.0,0.60273
267.0,0.69726
268.0,0.46093
269.0,0.42278
270.0,0.35144
271.0,0.34086
272.0,0.46375
273.0,0.58646
274.0,0.36811
275.0,0.34367
276.0,0.45396
277.0,0.66641
278.0,0.42674
279.0,0.38453
280.0,0.2208
281.0,0.32834
282.0,0.41313
283.0,0.41121
284.0,0.44035
285.0,0.47949
286.0,0.15367
287.0,0.35236
288.0,0.557
289.0,0.54139
290.0,0.61897
291.0,0.58277
292.0,0.36641
293.0,0.29307
294.0,0.28635
295.0,0.47501
296.0,0.47587
297.0,0.37406
298.0,0.38216
299.0,0.38306
300.0,0.3349
301.0,0.44201
302.0,0.38937
303.0,0.39243
304.0,0.38208
305.0,0.52214
306.0,0.3672
307.0,0.28571
308.0,0.26749
309.0,0.37703
310.0,0.32394
311.0,0.20154
312.0,0.27487
313.0,0.18881
314.0,0.36458
315.0,0.40942
316.0,0.19517
317.0,0.31919
318.0,0.38613
319.0,0.33291
320.0,0.40407
321.0,0.52034
322.0,0.12562
323.0,0.1018
324.0,0.19824
325.0,0.34055
326.0,0.30885
327.0,0.070056
328.0,0.17282
329.0,0.19036
330.0,0.25699
331.0,0.27094
332.0,0.28265
333.0,0.22206
334.0,0.17981
335.0,0.14
336.0,0.09
337.0,0.12359
338.0,0.14451
339.0,0.18709
340.0,0.30753
341.0,0.10163
342.0,0.020329
343.0,0.044472
344.0,0.15618
345.0,0.24444
346.0,0.05
347.0,0.13419
348.0,0.1
349.0,0.07
350.0,0.21522
351.0,0.066328
352.0,0.01
353.0,0.05
354.0,0.12195
355.0,0.14015
356.0,0.13001
357.0,0.084806
358.0,0.1506
359.0,0.19997
360.0,0.098266
361.0,0.11615
362.0,0.18718
363.0,0.16802
364.0,0.12152
365.0,0.31214
366.0,0.1118
367.0,0.11788
368.0,0.13249
369.0,0.078025
370.0,0.056709
371.0,0.019426
372.0,0.051004
373.0,0.087028
374.0,0.18512
375.0,0.25124
376.0,0.25657
377.0,0.2256
378.0,0.11527
379.0,0.07074
380.0,0.098744
381.0,0.048833
382.0,0.041531
383.0,0.095965
384.0,0.13622
385.0,0.20073
386.0,0.080976
387.0,0.10035
388.0,0.1742
389.0,0.22267
390.0,0.037449
391.0,0.097045
392.0,0.099825
393.0,0.16769
394.0,0.22793
395.0,0.32166
396.0,0.30619
397.0,0.2606
398.0,0.072304
399.0,0.074192
400.0,0.12372
401.0,0.30169
402.0,0.25643
403.0,0.37981
404.0,0.3161
405.0,0.27685
406.0,0.41478
407.0,0.55454
408.0,0.41392
409.0,0.20668
410.0,0.23843
411.0,0.26052
412.0,0.3131
413.0,0.40781
414.0,0.39667
415.0,0.34941
416.0,0.38933
417.0,0.38941
418.0,0.51657
419.0,0.36344
420.0,0.10882
421.0,0.11636
422.0,0.18127
423.0,0.2144
424.0,0.40549
425.0,0.1566
426.0,0.2417
427.0,0.24377
428.0,0.40504
429.0,0.48654
430.0,0.54789
431.0,0.38444
432.0,0.34387
433.0,0.41585
434.0,0.51862
435.0,0.26845
436.0,0.24315
437.0,0.43544
438.0,0.25235
439.0,0.45907
440.0,0.57484
441.0,0.66025
442.0,0.4194
443.0,0.54269
444.0,0.68324
445.0,0.42824
446.0,0.38457
447.0,0.47644
448.0,0.63872
449.0,0.10191
450.0,0.33026
451.0,0.23493
452.0,0.34543
453.0,0.1326
454.0,0.1926
455.0,0.38418
456.0,0.090177
457.0,0.07933
458.0,0.30967
459.0,0.38541
460.0,0.19532
461.0,0.36191
462.0,0.42799
463.0,0.62837
464.0,0.60366
465.0,0.53367
466.0,0.41737
467.0,0.48628
468.0,0.51598
469.0,0.52192
470.0,0.65217
471.0,0.49566
472.0,0.44448
473.0,0.44639
474.0,0.56654
475.0,0.63091
476.0,0.44634
477.0,0.19636
478.0,0.29501
479.0,0.53877
480.0,0.50861
481.0,0.31339
482.0,0.39786
483.0,0.35741
484.0,0.32941
485.0,0.18485
486.0,0.48779
487.0,0.42116
488.0,0.32437
489.0,0.27288
490.0,0.45953
491.0,0.54098
492.0,0.72805
493.0,0.66844
494.0,0.53104
495.0,0.36786
496.0,0.33384
497.0,0.21674
498.0,0.49965
499.0,0.73757
500.0,0.62332
501.0,0.75917
502.0,0.59207
503.0,0.54882
504.0,0.18573
505.0,0.15875
506.0,0.41302
507.0,0.45685
508.0,0.49689
509.0,0.37622
510.0,0.60257
511.0,0.68231
512.0,0.57031
513.0,0.37191
514.0,0.55236
515.0,0.37705
516.0,0.52919
517.0,0.63881
518.0,0.65389
519.0,0.51733
520.0,0.56312
521.0,0.57354
522.0,0.61148
523.0,0.49879
524.0,0.61902
525.0,0.56151
526.0,0.7537
527.0,0.82937
528.0,0.70466
529.0,0.82083
530.0,0.85299
531.0,0.72342
532.0,0.68583
533.0,0.81995
534.0,0.68022
535.0,0.57916
536.0,0.6296
537.0,0.76998
538.0,0.83675
539.0,0.79885
540.0,0.35479
541.0,0.49061
542.0,0.5428
543.0,0.6773
544.0,0.79609
545.0,0.77634
546.0,0.56786
547.0,0.52168
548.0,0.70734
549.0,0.76103
550.0,0.65573
551.0,0.75455
552.0,0.78631
553.0,0.85397
554.0,0.60254
555.0,0.62445
556.0,0.75658
557.0,0.80979
558.0,0.66044
559.0,0.52523
560.0,0.51497
561.0,0.61716
562.0,0.42607
563.0,0.45551
564.0,0.65149
565.0,0.68613
566.0,0.82779
567.0,0.67204
568.0,0.70526
569.0,0.58049
570.0,0.74519
571.0,0.81156
572.0,0.68264
573.0,0.62949
574.0,0.50761
575.0,0.60895
576.0,0.47949
577.0,0.35028
578.0,0.50804
579.0,0.59748
580.0,0.63936
581.0,0.41203
582.0,0.62372
583.0,0.59489
584.0,0.50392
585.0,0.29074
586.0,0.30525
587.0,0.4954
588.0,0.42814
589.0,0.397
590.0,0.4859
591.0,0.53719
592.0,0.56257
593.0,0.49202
594.0,0.51618
595.0,0.5474
596.0,0.58373
597.0,0.73003
598.0,0.59247
599.0,0.54817
600.0,0.45867
601.0,0.56301
602.0,0.49652
603.0,0.5625
604.0,0.59206
605.0,0.5688
606.0,0.56108
607.0,0.60513
608.0,0.63597
609.0,0.6362
610.0,0.49472
611.0,0.46001
612.0,0.59138
613.0,0.55329
614.0,0.37784
615.0,0.48891
616.0,0.50106
617.0,0.54535
618.0,0.58334
619.0,0.47569
620.0,0.5374
621.0,0.50856
622.0,0.4657
623.0,0.49328
624.0,0.63221
625.0,0.38506
626.0,0.41625
627.0,0.5394
628.0,0.6944
629.0,0.54398
630.0,0.7971
631.0,0.66745
632.0,0.11777
633.0,0.14857
634.0,0.15484
635.0,0.21723
636.0,0.20295
637.0,0.11698
638.0,0.15036
639.0,0.30654
640.0,0.43407
641.0,0.2678
642.0,0.29254
643.0,0.19549
644.0,0.19394
645.0,0.19597
646.0,0.45188
647.0,0.38677
648.0,0.051818
649.0,0.26297
650.0,0.38331
651.0,0.48319
652.0,0.26196
653.0,0.35389
654.0,0.27565
655.0,0.44821
656.0,0.39432
657.0,0.48891
658.0,0.46949
659.0,0.45347
660.0,0.31932
661.0,0.36805
662.0,0.26939
663.0,0.32346
664.0,0.4814
665.0,0.29951
666.0,0.20361
667.0,0.27007
668.0,0.36343
669.0,0.11453
670.0,0.21148
671.0,0.46009
672.0,0.16639
673.0,0.16046
674.0,0.42828
675.0,0.14192
676.0,0.12924
677.0,0.070044
678.0,0.16614
679.0,0.13488
680.0,0.12482
681.0,0.23592
682.0,0.23961
683.0,0.31235
684.0,0.33756
685.0,0.21738
686.0,0.40299
687.0,0.42136
688.0,0.17199
689.0,0.25207
690.0,0.39004
691.0,0.20177
692.0,0.31196
693.0,0.27616
694.0,0.37214
695.0,0.21783
696.0,0.31027
697.0,0.51892
698.0,0.19939
699.0,0.27871
700.0,0.20551
701.0,0.30299
702.0,0.28788
703.0,0.29294
704.0,0.14277
705.0,0.1628
706.0,0.16971
707.0,0.18
708.0,0.37427
709.0,0.32493
710.0,0.30042
711.0,0.2731
712.0,0.3093
713.0,0.28823
714.0,0.11196
715.0,0.26949
716.0,0.23041
717.0,0.071036
718.0,0.18918
719.0,0.15849
720.0,0.33132
721.0,0.039176
722.0,0.13336
723.0,0.077747
724.0,0.046627
725.0,0.037425
726.0,0.02
727.0,0.12774
728.0,0.14261
729.0,0.3099
730.0,0.048293
731.0,0.15093
732.0,0.0
