Time,PET
318.0,0.1966
319.0,0.050959
320.0,0.08471
321.0,0.08193
322.0,0.10861
323.0,0.11897
324.0,0.14454
325.0,0.11447
326.0,0.084566
327.0,0.094719
328.0,0.11832
329.0,0.17027
330.0,0.10669
331.0,0.10491
332.0,0.074589
333.0,0.055401
334.0,0.080975
335.0,0.081785
336.0,0.040295
337.0,0.072272
338.0,0.03818
339.0,0.035831
340.0,0.048719
341.0,0.044105
342.0,0.077673
343.0,0.086289
344.0,0.10793
345.0,0.094158
346.0,0.072733
347.0,0.053976
348.0,0.031697
349.0,0.048515
350.0,0.026729
351.0,0.032176
352.0,0.034278
353.0,0.069058
354.0,0.10336
355.0,0.080475
356.0,0.13909
357.0,0.13713
358.0,0.051284
359.0,0.047011
360.0,0.076578
361.0,0.090624
362.0,0.070874
363.0,0.093082
364.0,0.12104
365.0,0.068995
366.0,0.09928
367.0,0.053669
368.0,0.064389
369.0,0.027824
370.0,0.019318
371.0,0.07361
372.0,0.097174
373.0,0.051562
374.0,0.039772
375.0,0.068833
376.0,0.062818
377.0,0.069357
378.0,0.057573
379.0,0.123
380.0,0.12739
381.0,0.11173
382.0,0.18813
383.0,0.19976
384.0,0.1377
385.0,0.14611
386.0,0.13435
387.0,0.11783
388.0,0.09486
389.0,0.12202
390.0,0.10173
391.0,0.10285
392.0,0.12542
393.0,0.18755
394.0,0.15538
395.0,0.13927
396.0,0.15727
397.0,0.078862
398.0,0.095913
399.0,0.07526
400.0,0.069126
401.0,0.20853
402.0,0.22537
403.0,0.076904
404.0,0.10007
405.0,0.17055
406.0,0.11973
407.0,0.13676
408.0,0.16706
409.0,0.21286
410.0,0.24188
411.0,0.29892
412.0,0.14482
413.0,0.085902
414.0,0.18247
415.0,0.13654
416.0,0.17879
417.0,0.18257
418.0,0.10683
419.0,0.095076
420.0,0.11878
421.0,0.10128
422.0,0.1502
423.0,0.094535
424.0,0.096672
425.0,0.15961
426.0,0.23094
427.0,0.19698
428.0,0.17359
429.0,0.13296
430.0,0.1321
431.0,0.13385
432.0,0.18712
433.0,0.18923
434.0,0.13712
435.0,0.24654
436.0,0.18366
437.0,0.30139
438.0,0.1774
439.0,0.16306
440.0,0.10468
441.0,0.22461
442.0,0.2692
443.0,0.14176
444.0,0.29404
445.0,0.11806
446.0,0.28619
447.0,0.18172
448.0,0.28372
449.0,0.19107
450.0,0.21326
451.0,0.19899
452.0,0.21897
453.0,0.28644
454.0,0.093657
455.0,0.22251
456.0,0.33612
457.0,0.22247
458.0,0.31668
459.0,0.36222
460.0,0.34238
461.0,0.25592
462.0,0.23302
463.0,0.14737
464.0,0.21001
465.0,0.24552
466.0,0.22678
467.0,0.16
468.0,0.15801
469.0,0.18061
470.0,0.20686
471.0,0.30841
472.0,0.21788
473.0,0.20963
474.0,0.38833
475.0,0.22707
476.0,0.27177
477.0,0.43351
478.0,0.32393
479.0,0.21234
480.0,0.19424
481.0,0.19084
482.0,0.13611
483.0,0.21402
484.0,0.35054
485.0,0.41532
486.0,0.35208
487.0,0.27501
488.0,0.23773
489.0,0.59613
490.0,0.49289
491.0,0.15433
492.0,0.34447
493.0,0.45384
494.0,0.53206
495.0,0.53141
496.0,0.49342
497.0,0.21212
498.0,0.24648
499.0,0.20515
500.0,0.30703
501.0,0.36638
502.0,0.24137
503.0,0.375
504.0,0.46957
505.0,0.54523
506.0,0.50913
507.0,0.61178
508.0,0.71855
509.0,0.65097
510.0,0.48976
511.0,0.49968
512.0,0.5674
513.0,0.56359
514.0,0.51288
515.0,0.48014
516.0,0.28436
517.0,0.47398
518.0,0.39145
519.0,0.50446
520.0,0.40865
521.0,0.4314
522.0,0.55168
523.0,0.52619
524.0,0.36777
525.0,0.26573
526.0,0.30831
527.0,0.19546
528.0,0.3278
529.0,0.28894
530.0,0.40903
531.0,0.42021
532.0,0.2536
533.0,0.2809
534.0,0.51625
535.0,0.64136
536.0,0.6058
537.0,0.54678
538.0,0.59991
539.0,0.73274
540.0,0.80505
541.0,0.79627
542.0,0.62755
543.0,0.48441
544.0,0.4786
545.0,0.5444
546.0,0.59493
547.0,0.55046
548.0,0.49593
549.0,0.62263
550.0,0.61752
551.0,0.61807
552.0,0.54376
553.0,0.59309
554.0,0.5488
555.0,0.62093
556.0,0.66561
557.0,0.56192
558.0,0.64604
559.0,0.61847
560.0,0.52917
561.0,0.58816
562.0,0.58841
563.0,0.61508
564.0,0.63123
565.0,0.57187
566.0,0.53817
567.0,0.49752
568.0,0.54554
569.0,0.70512
570.0,0.63392
571.0,0.66087
572.0,0.66821
573.0,0.62583
574.0,0.55253
575.0,0.58756
576.0,0.6787
577.0,0.74987
578.0,0.7659
579.0,0.8647
580.0,0.8469
581.0,0.73959
582.0,0.65001
583.0,0.56575
584.0,0.576
585.0,0.6409
586.0,0.65583
587.0,0.62986
588.0,0.59883
589.0,0.54222
590.0,0.4834
591.0,0.36808
592.0,0.53594
593.0,0.60278
594.0,0.71407
595.0,0.67085
596.0,0.685
597.0,0.65269
598.0,0.71706
599.0,0.59109
600.0,0.4885
601.0,0.498
602.0,0.37524
603.0,0.57397
604.0,0.68701
605.0,0.65503
606.0,0.65457
607.0,0.55427
608.0,0.50875
609.0,0.63735
610.0,0.69818
611.0,0.62911
612.0,0.64747
613.0,0.5424
614.0,0.47697
615.0,0.4561
616.0,0.29456
617.0,0.25333
618.0,0.39543
619.0,0.50911
620.0,0.66783
621.0,0.61387
622.0,0.51249
623.0,0.44886
624.0,0.47207
625.0,0.39281
626.0,0.31901
627.0,0.21226
628.0,0.21163
629.0,0.19412
630.0,0.20372
631.0,0.27707
632.0,0.28589
633.0,0.37925
634.0,0.32004
635.0,0.38074
636.0,0.49867
637.0,0.46244
638.0,0.15708
639.0,0.28254
640.0,0.27516
641.0,0.30698
642.0,0.42748
643.0,0.41169
644.0,0.37168
645.0,0.40633
646.0,0.23146
647.0,0.27815
648.0,0.39761
649.0,0.23957
650.0,0.1583
651.0,0.10399
652.0,0.13008
653.0,0.26739
654.0,0.38479
655.0,0.3274
656.0,0.24294
657.0,0.31871
658.0,0.14232
659.0,0.13835
660.0,0.081524
661.0,0.14931
662.0,0.21449
663.0,0.3312
664.0,0.26133
665.0,0.2115
666.0,0.24379
667.0,0.19791
668.0,0.12458
669.0,0.18083
670.0,0.27413
671.0,0.17065
672.0,0.083853
673.0,0.093952
674.0,0.10283
675.0,0.11783
676.0,0.099652
677.0,0.14207
678.0,0.11955
679.0,0.15893
680.0,0.10916
681.0,0.13511
682.0,0.19824
683.0,0.13765
684.0,0.14294
685.0,0.12594
686.0,0.087658
687.0,0.093073
688.0,0.10942
689.0,0.14623
690.0,0.059063
691.0,0.15152
692.0,0.13123
693.0,0.10856
694.0,0.10529
695.0,0.15292
696.0,0.10155
697.0,0.070397
698.0,0.047355
699.0,0.066085
700.0,0.08485
701.0,0.064033
702.0,0.032225
703.0,0.072238
704.0,0.080398
705.0,0.12708
706.0,0.18795
707.0,0.18932
708.0,0.14667
709.0,0.12151
710.0,0.11241
711.0,0.10792
712.0,0.097364
713.0,0.10653
714.0,0.090137
715.0,0.053453
716.0,0.058236
717.0,0.045718
718.0,0.045464
719.0,0.070719
720.0,0.059698
721.0,0.06842
722.0,0.051963
723.0,0.083825
724.0,0.021389
725.0,0.039614
726.0,0.081582
727.0,0.047631
728.0,0.056567
729.0,0.065402
730.0,0.047187
731.0,0.055907
732.0,0.0
