,Vms_Rock_Moisture_A3,wy,value
2016-03-05,37.98715277777778,2016,17.268982509551098
2016-03-06,38.512013888888895,2016,17.29807774196116
2016-03-07,38.59180555555556,2016,17.32717297437122
2016-03-08,38.89177083333333,2016,17.35626820678128
2016-03-09,39.183437500000004,2016,17.385363439191337
2016-03-10,39.22423611111111,2016,17.4144586716014
2016-03-11,39.328854166666666,2016,17.44355390401146
2016-03-12,39.49479166666667,2016,17.47264913642152
2016-03-13,39.59385416666667,2016,17.50174436883158
2016-03-14,39.767048611111115,2016,17.53083960124164
2016-03-15,39.773159722222225,2016,17.559934833651702
2016-03-16,39.785277777777786,2016,17.589030066061763
2016-03-17,39.72190972222223,2016,17.618125298471824
2016-03-18,39.74444444444445,2016,17.647220530881885
2016-03-19,39.741875,2016,17.676315763291946
2016-03-20,39.82868055555556,2016,17.705410995702003
2016-03-21,39.78149305555556,2016,17.734506228112064
2016-03-22,40.17913194444445,2016,17.763601460522125
2016-03-23,40.12552083333334,2016,17.792696692932186
2016-03-24,40.332013888888895,2016,17.821791925342247
2016-03-25,40.18736111111112,2016,17.850887157752307
2016-03-26,40.26909722222223,2016,17.87998239016237
2016-03-27,40.32746527777778,2016,17.90907762257243
2016-03-28,40.139895833333334,2016,17.93817285498249
2016-03-29,40.270277777777785,2016,17.967268087392547
2016-03-30,40.232777777777784,2016,17.996363319802608
2016-03-31,40.38781250000001,2016,18.02545855221267
2016-04-01,40.44923611111112,2016,18.05455378462273
2016-04-02,40.420659722222226,2016,18.08364901703279
2016-04-03,40.34906250000001,2016,18.11274424944285
2016-04-04,40.46166666666667,2016,18.141839481852912
2016-04-05,40.46479166666668,2016,18.170934714262973
2016-04-06,40.40850694444445,2016,18.200029946673034
2016-04-07,40.60708333333334,2016,18.22912517908309
2016-04-08,40.521215277777785,2016,18.258220411493156
2016-04-09,40.547743055555564,2016,18.287315643903213
2016-04-10,40.574583333333344,2016,18.316410876313274
2016-04-11,40.624479166666674,2016,18.345506108723335
2016-04-12,40.82413194444445,2016,18.374601341133395
2016-04-13,40.85121527777778,2016,18.403696573543456
2016-04-14,40.830625000000005,2016,18.432791805953517
2016-04-15,40.88527777777779,2016,18.461887038363578
2016-04-16,40.82934027777778,2016,18.49098227077364
2016-04-17,40.79159722222223,2016,18.5200775031837
2016-04-18,40.922847222222224,2016,18.549172735593757
2016-04-19,40.956145833333345,2016,18.57826796800382
2016-04-20,41.15572916666667,2016,18.60736320041388
2016-04-21,40.94836805555556,2016,18.63645843282394
2016-04-22,40.89944444444445,2016,18.665553665234
2016-04-23,41.136562500000004,2016,18.69464889764406
2016-04-24,41.054305555555565,2016,18.723744130054122
2016-04-25,40.955000000000005,2016,18.752839362464183
2016-04-26,41.192881944444444,2016,18.781934594874244
2016-04-27,41.04822916666667,2016,18.8110298272843
2016-04-28,41.08878472222223,2016,18.840125059694365
2016-04-29,41.13826388888889,2016,18.869220292104423
2016-04-30,40.98288194444445,2016,18.898315524514484
2016-05-01,40.96052083333334,2016,18.927410756924544
2016-05-02,41.26267361111112,2016,18.956505989334605
2016-05-03,41.244756944444454,2016,18.985601221744666
2016-05-04,41.079618055555564,2016,19.014696454154727
2016-05-05,40.96798611111112,2016,19.043791686564788
2016-05-06,40.988888888888894,2016,19.07288691897485
2016-05-07,41.08833333333334,2016,19.10198215138491
2016-05-08,41.15815972222223,2016,19.131077383794967
2016-05-09,41.17416666666667,2016,19.16017261620503
2016-05-10,41.15729166666667,2016,19.18926784861509
2016-05-11,41.14916666666667,2016,19.21836308102515
2016-05-12,41.13204861111112,2016,19.24745831343521
2016-05-13,41.1026388888889,2016,19.27655354584527
2016-05-14,41.33784722222223,2016,19.305648778255332
2016-05-15,41.182638888888896,2016,19.334744010665393
2016-05-16,41.01847222222223,2016,19.363839243075454
2016-05-17,41.017500000000005,2016,19.39293447548551
2016-05-18,40.975034722222226,2016,19.422029707895575
2016-05-19,41.30361111111112,2016,19.451124940305633
2016-05-20,41.30135416666668,2016,19.480220172715693
2016-05-21,41.30298611111112,2016,19.509315405125754
2016-05-22,41.505208333333336,2016,19.538410637535815
2016-05-23,41.31024305555556,2016,19.567505869945876
2016-05-24,41.25739583333334,2016,19.596601102355937
2016-05-25,41.298437500000006,2016,19.625696334765998
2016-05-26,41.226805555555565,2016,19.65479156717606
2016-05-27,41.08961805555556,2016,19.68388679958612
2016-05-28,41.25225694444445,2016,19.712982031996177
2016-05-29,41.17215277777779,2016,19.74207726440624
2016-05-30,41.063993055555564,2016,19.7711724968163
2016-05-31,41.059895833333336,2016,19.80026772922636
2016-06-01,41.04996527777779,2016,19.82936296163642
2016-06-02,41.089062500000004,2016,19.85845819404648
2016-06-03,41.133159722222224,2016,19.88755342645654
2016-06-04,41.35909722222223,2016,19.916648658866603
2016-06-05,41.1235763888889,2016,19.945743891276663
2016-06-06,41.12281250000001,2016,19.97483912368672
2016-06-07,40.151250000000005,2016,20.003934356096785
2016-06-08,40.253125000000004,2016,20.033029588506842
2016-06-09,40.055937500000006,2016,20.062124820916903
2016-06-10,40.00631944444445,2016,20.091220053326964
2016-06-11,39.988020833333344,2016,20.120315285737025
2016-06-12,40.07975694444445,2016,20.149410518147086
2016-06-13,40.130590277777785,2016,20.178505750557147
2016-06-14,40.23041666666668,2016,20.207600982967207
2016-06-15,39.80774305555556,2016,20.23669621537727
2016-06-16,39.69725694444445,2016,20.26579144778733
2016-06-17,39.67225694444445,2016,20.294886680197386
2016-06-18,39.61347222222222,2016,20.323981912607447
2016-06-19,39.540625000000006,2016,20.353077145017508
2016-06-20,39.56208333333334,2016,20.38217237742757
2016-06-21,39.44211805555556,2016,20.41126760983763
2016-06-22,39.46256944444445,2016,20.44036284224769
2016-06-23,39.55489583333334,2016,20.46945807465775
2016-06-24,39.527118055555555,2016,20.498553307067812
2016-06-25,39.49465277777778,2016,20.527648539477873
2016-06-26,39.48465277777778,2016,20.55674377188793
2016-06-27,39.20274305555556,2016,20.585839004297995
2016-06-28,38.8671875,2016,20.614934236708052
2016-06-29,38.76416666666667,2016,20.644029469118113
2016-06-30,36.83545138888889,2016,20.673124701528174
2016-07-01,34.019930555555554,2016,20.702219933938235
2016-07-02,33.65795138888889,2016,20.731315166348296
2016-07-03,33.51638888888889,2016,20.760410398758356
2016-07-04,33.29322916666667,2016,20.789505631168417
2016-07-05,33.14635416666667,2016,20.818600863578478
2016-07-06,33.02065972222223,2016,20.84769609598854
2016-07-07,32.62517361111111,2016,20.876791328398596
2016-07-08,32.34270833333333,2016,20.905886560808657
2016-07-09,32.33503472222222,2016,20.934981793218718
2016-07-10,32.307673611111106,2016,20.96407702562878
2016-07-11,32.153124999999996,2016,20.99317225803884
2016-07-12,32.09298611111111,2016,21.0222674904489
2016-07-13,32.00743055555555,2016,21.05136272285896
2016-07-14,31.82659722222222,2016,21.080457955269022
2016-07-15,31.790381944444444,2016,21.109553187679083
2016-07-16,31.793958333333332,2016,21.13864842008914
2016-07-17,31.681805555555552,2016,21.167743652499205
2016-07-18,31.62003472222222,2016,21.196838884909262
2016-07-19,31.599652777777777,2016,21.225934117319323
2016-07-20,31.482152777777774,2016,21.255029349729384
2016-07-21,31.44364583333333,2016,21.284124582139444
2016-07-22,31.44694444444444,2016,21.313219814549505
2016-07-23,31.37142361111111,2016,21.342315046959566
2016-07-24,31.35784722222222,2016,21.371410279369627
2016-07-25,31.300277777777776,2016,21.400505511779688
2016-07-26,31.24489583333333,2016,21.42960074418975
2016-07-27,31.18694444444444,2016,21.458695976599806
2016-07-28,31.063402777777778,2016,21.487791209009867
2016-07-29,31.044965277777777,2016,21.516886441419928
2016-07-30,30.948333333333327,2016,21.54598167382999
2016-07-31,30.906388888888884,2016,21.57507690624005
2016-08-01,30.872291666666666,2016,21.60417213865011
2016-08-02,30.808958333333333,2016,21.63326737106017
2016-08-03,30.763541666666665,2016,21.662362603470232
2016-08-04,30.681493055555553,2016,21.691457835880293
2016-08-05,30.661423611111108,2016,21.72055306829035
2016-08-06,30.60670138888889,2016,21.749648300700414
2016-08-07,30.529548611111107,2016,21.77874353311047
2016-08-08,30.44791666666666,2016,21.807838765520533
2016-08-09,30.440416666666664,2016,21.836933997930593
2016-08-10,30.357534722222216,2016,21.866029230340654
2016-08-11,30.263402777777774,2016,21.895124462750715
2016-08-12,30.18545138888889,2016,21.924219695160776
2016-08-13,30.18159722222222,2016,21.953314927570837
2016-08-14,30.058680555555554,2016,21.982410159980898
2016-08-15,30.011458333333334,2016,22.01150539239096
2016-08-16,29.88302083333333,2016,22.040600624801016
2016-08-17,29.719479166666662,2016,22.06969585721108
2016-08-18,29.698194444444443,2016,22.098791089621137
2016-08-19,29.54746527777778,2016,22.1278863220312
2016-08-20,29.446493055555553,2016,22.15698155444126
2016-08-21,29.413923611111112,2016,22.18607678685132
2016-08-22,29.284826388888888,2016,22.21517201926138
2016-08-23,29.17951388888889,2016,22.244267251671438
2016-08-24,29.089242424242425,2016,22.273362484081503
2016-08-25,29.037499999999998,2016,22.30245771649156
2016-08-26,28.906562500000003,2016,22.331552948901624
2016-08-27,28.808055555555555,2016,22.36064818131168
2016-08-28,28.741354166666667,2016,22.389743413721742
2016-08-29,28.609375,2016,22.418838646131803
2016-08-30,28.507256944444446,2016,22.447933878541864
2016-08-31,28.449131944444446,2016,22.477029110951925
2016-09-01,28.318298611111114,2016,22.506124343361986
2016-09-02,28.20625,2016,22.535219575772047
2016-09-03,28.14940972222222,2016,22.564314808182104
2016-09-04,28.039236111111112,2016,22.59341004059217
2016-09-05,27.934965277777778,2016,22.622505273002226
2016-09-06,27.89673611111111,2016,22.65160050541229
2016-09-07,27.790902777777777,2016,22.680695737822347
2016-09-08,27.760798611111113,2016,22.709790970232408
2016-09-09,27.603368055555553,2016,22.73888620264247
2016-09-10,27.521770833333335,2016,22.76798143505253
2016-09-11,27.399618055555553,2016,22.79707666746259
2016-09-12,27.299340277777777,2016,22.826171899872648
2016-09-13,27.242083333333337,2016,22.855267132282712
2016-09-14,27.104208333333332,2016,22.88436236469277
2016-09-15,26.943159722222223,2016,22.913457597102834
2016-09-16,26.885381944444447,2016,22.94255282951289
2016-09-17,26.82361111111111,2016,22.971648061922952
2016-09-18,26.729479166666668,2016,23.000743294333013
2016-09-19,26.635451388888885,2016,23.029838526743074
2016-09-20,26.57423611111111,2016,23.058933759153135
2016-09-21,26.424479166666668,2016,23.088028991563196
2016-09-22,26.36673611111111,2016,23.117124223973256
2016-09-23,26.237395833333338,2016,23.146219456383314
2016-09-24,26.264305555555556,2016,23.175314688793378
2016-09-25,26.176458333333333,2016,23.204409921203435
2016-09-26,26.088784722222226,2016,23.2335051536135
2016-09-27,26.015763888888888,2016,23.262600386023557
2016-09-28,25.957465277777775,2016,23.291695618433618
2016-09-29,25.86326388888889,2016,23.32079085084368
2016-09-30,25.755798611111107,2016,23.34988608325374
2016-10-01,25.739548611111115,2017,23.3789813156638
2016-10-02,25.620868055555558,2017,23.408076548073858
2016-10-03,25.569374999999997,2017,23.437171780483922
2016-10-04,25.539618055555554,2017,23.46626701289398
2016-10-05,25.383506944444445,2017,23.495362245304044
2016-10-06,25.23329861111111,2017,23.5244574777141
2016-10-07,25.220625,2017,23.553552710124162
2016-10-08,25.023576388888888,2017,23.582647942534223
2016-10-09,25.033854166666668,2017,23.611743174944284
2016-10-10,25.06079861111111,2017,23.640838407354344
2016-10-11,24.898819444444445,2017,23.669933639764405
2016-10-12,24.787499999999998,2017,23.699028872174466
2016-10-13,24.646909722222222,2017,23.728124104584523
2016-10-14,24.641840277777774,2017,23.757219336994588
2016-10-15,24.60659722222222,2017,23.786314569404645
2016-10-16,24.647118055555556,2017,23.81540980181471
2016-10-17,24.67239583333333,2017,23.844505034224767
2016-10-18,24.769965277777775,2017,23.873600266634828
2016-10-19,24.724791666666665,2017,23.90269549904489
2016-10-20,24.696215277777778,2017,23.93179073145495
2016-10-21,24.606527777777774,2017,23.96088596386501
2016-10-22,24.6740625,2017,23.989981196275068
2016-10-23,24.47083333333333,2017,24.019076428685132
2016-10-24,24.52138888888889,2017,24.04817166109519
2016-10-25,24.45642361111111,2017,24.077266893505254
2016-10-26,24.450555555555553,2017,24.10636212591531
2016-10-27,24.48364583333333,2017,24.13545735832537
2016-10-28,24.3509375,2017,24.164552590735433
2016-10-29,24.300416666666663,2017,24.193647823145493
2016-10-30,24.222743055555554,2017,24.222743055555554
2016-10-31,24.23295138888889,2017,24.21192479182202
2016-11-01,28.09260416666667,2017,24.20110652808849
2016-11-02,28.930625000000003,2017,24.190288264354958
2016-11-03,29.28732638888889,2017,24.179470000621425
2016-11-04,29.560104166666665,2017,24.16865173688789
2016-11-05,29.767430555555553,2017,24.157833473154362
2016-11-06,29.947013888888886,2017,24.14701520942083
2016-11-07,30.29802083333333,2017,24.136196945687296
2016-11-08,30.56423611111111,2017,24.125378681953766
2016-11-09,30.8478125,2017,24.114560418220233
2016-11-10,31.135729166666664,2017,24.1037421544867
2016-11-11,31.418090277777775,2017,24.09292389075317
2016-11-12,31.676527777777775,2017,24.082105627019637
2016-11-13,31.98395833333333,2017,24.071287363286103
2016-11-14,32.25944444444444,2017,24.06046909955257
2016-11-15,32.448055555555555,2017,24.04965083581904
2016-11-16,32.6409375,2017,24.038832572085507
2016-11-17,32.86267361111111,2017,24.028014308351974
2016-11-18,32.893819444444446,2017,24.017196044618444
2016-11-19,32.94104166666667,2017,24.00637778088491
2016-11-20,33.125659722222224,2017,23.995559517151378
2016-11-21,33.5934375,2017,23.984741253417848
2016-11-22,33.990208333333335,2017,23.973922989684315
2016-11-23,34.232951388888885,2017,23.96310472595078
2016-11-24,34.38565972222222,2017,23.95228646221725
2016-11-25,34.33958333333334,2017,23.94146819848372
2016-11-26,34.25975694444444,2017,23.930649934750186
2016-11-27,34.745000000000005,2017,23.919831671016652
2016-11-28,34.88114583333333,2017,23.909013407283123
2016-11-29,34.988368055555554,2017,23.89819514354959
2016-11-30,35.12569444444444,2017,23.887376879816056
2016-12-01,35.22881944444444,2017,23.876558616082526
2016-12-02,35.38684027777777,2017,23.865740352348993
2016-12-03,35.46388888888889,2017,23.85492208861546
2016-12-04,35.663715277777776,2017,23.844103824881927
2016-12-05,35.60961805555555,2017,23.833285561148397
2016-12-06,35.65322916666667,2017,23.822467297414864
2016-12-07,35.66034722222222,2017,23.81164903368133
2016-12-08,35.690555555555555,2017,23.8008307699478
2016-12-09,35.85017361111111,2017,23.790012506214268
2016-12-10,36.40538194444444,2017,23.779194242480735
2016-12-11,36.70694444444444,2017,23.7683759787472
2016-12-12,36.80642361111111,2017,23.75755771501367
2016-12-13,36.746319444444445,2017,23.74673945128014
2016-12-14,36.772465277777776,2017,23.735921187546605
2016-12-15,36.943784722222226,2017,23.725102923813076
2016-12-16,37.18423611111111,2017,23.714284660079542
2016-12-17,37.34736111111111,2017,23.70346639634601
2016-12-18,37.543055555555554,2017,23.69264813261248
2016-12-19,37.65454861111112,2017,23.681829868878946
2016-12-20,37.63388888888889,2017,23.671011605145413
2016-12-21,37.61496527777778,2017,23.66019334141188
2016-12-22,37.688750000000006,2017,23.64937507767835
2016-12-23,37.61190972222223,2017,23.638556813944817
2016-12-24,37.7809375,2017,23.627738550211284
2016-12-25,38.108159722222226,2017,23.616920286477754
2016-12-26,38.32291666666667,2017,23.60610202274422
2016-12-27,38.42680555555555,2017,23.595283759010687
2016-12-28,38.53781250000001,2017,23.584465495277158
2016-12-29,38.53350694444445,2017,23.573647231543625
2016-12-30,38.695034722222225,2017,23.56282896781009
2016-12-31,38.64072916666667,2017,23.552010704076558
2017-01-01,38.64826388888889,2017,23.54119244034303
2017-01-02,38.72208333333334,2017,23.530374176609495
2017-01-03,38.72131944444444,2017,23.519555912875962
2017-01-04,39.08569444444445,2017,23.508737649142432
2017-01-05,39.31364583333333,2017,23.4979193854089
2017-01-06,39.35486111111111,2017,23.487101121675366
2017-01-07,39.17055555555556,2017,23.476282857941836
2017-01-08,39.53725694444445,2017,23.465464594208303
2017-01-09,39.73402777777778,2017,23.45464633047477
2017-01-10,39.918819444444445,2017,23.443828066741236
2017-01-11,40.081006944444454,2017,23.433009803007707
2017-01-12,40.03416666666667,2017,23.422191539274174
2017-01-13,40.27055555555556,2017,23.41137327554064
2017-01-14,40.31208333333334,2017,23.40055501180711
2017-01-15,40.41958333333334,2017,23.389736748073577
2017-01-16,40.5845138888889,2017,23.378918484340044
2017-01-17,40.48010416666667,2017,23.368100220606514
2017-01-18,40.28805555555556,2017,23.35728195687298
2017-01-19,40.40072916666667,2017,23.346463693139448
2017-01-20,40.366284722222225,2017,23.335645429405915
2017-01-21,40.62968750000001,2017,23.324827165672385
2017-01-22,40.75038194444445,2017,23.314008901938852
2017-01-23,40.67784722222223,2017,23.30319063820532
2017-01-24,40.81076388888889,2017,23.29237237447179
2017-01-25,41.073576388888895,2017,23.281554110738256
2017-01-26,41.411354166666676,2017,23.270735847004723
2017-01-27,41.62270833333334,2017,23.25991758327119
2017-01-28,41.85579861111112,2017,23.24909931953766
2017-01-29,41.874166666666675,2017,23.238281055804126
2017-01-30,41.882291666666674,2017,23.227462792070593
2017-01-31,41.68375000000001,2017,23.216644528337063
2017-02-01,41.7517013888889,2017,23.20582626460353
2017-02-02,41.78791666666667,2017,23.195008000869997
2017-02-03,41.809444444444445,2017,23.184189737136467
2017-02-04,41.99944444444444,2017,23.173371473402934
2017-02-05,42.09940972222223,2017,23.1625532096694
2017-02-06,42.22378472222223,2017,23.151734945935868
2017-02-07,42.41458333333333,2017,23.140916682202338
2017-02-08,42.64340277777777,2017,23.130098418468805
2017-02-09,42.62263888888889,2017,23.11928015473527
2017-02-10,42.82586805555555,2017,23.108461891001742
2017-02-11,42.71989583333333,2017,23.09764362726821
2017-02-12,42.83309027777778,2017,23.086825363534675
2017-02-13,42.884479166666665,2017,23.076007099801146
2017-02-14,42.92545138888889,2017,23.065188836067612
2017-02-15,42.79302083333334,2017,23.05437057233408
2017-02-16,42.92347222222222,2017,23.043552308600546
2017-02-17,42.84305555555556,2017,23.032734044867016
2017-02-18,43.0725,2017,23.021915781133483
2017-02-19,43.1078125,2017,23.01109751739995
2017-02-20,43.18076388888889,2017,23.00027925366642
2017-02-21,43.330104166666665,2017,22.989460989932887
2017-02-22,43.40611111111111,2017,22.978642726199354
2017-02-23,43.48802083333333,2017,22.96782446246582
2017-02-24,43.47725694444444,2017,22.95700619873229
2017-02-25,43.508680555555564,2017,22.946187934998758
2017-02-26,43.52527777777778,2017,22.935369671265224
2017-02-27,43.56072916666667,2017,22.924551407531695
2017-02-28,43.65,2017,22.91373314379816
2017-03-01,43.79508252164502,2017,22.90291488006463
2017-03-02,43.660069444444446,2017,22.8920966163311
2017-03-03,43.7846875,2017,22.881278352597565
2017-03-04,43.66302083333333,2017,22.870460088864032
2017-03-05,43.74743055555555,2017,22.8596418251305
2017-03-06,43.929375,2017,22.84882356139697
2017-03-07,44.11076388888889,2017,22.838005297663436
2017-03-08,44.142361111111114,2017,22.827187033929903
2017-03-09,44.084375,2017,22.816368770196373
2017-03-10,44.222812499999996,2017,22.80555050646284
2017-03-11,44.21760416666667,2017,22.794732242729307
2017-03-12,44.31197916666667,2017,22.783913978995777
2017-03-13,44.15378472222222,2017,22.773095715262244
2017-03-14,44.268437500000005,2017,22.76227745152871
2017-03-15,44.2803125,2017,22.751459187795177
2017-03-16,44.28850694444444,2017,22.740640924061648
2017-03-17,44.289513888888884,2017,22.729822660328114
2017-03-18,44.08569444444444,2017,22.71900439659458
2017-03-19,44.25982638888889,2017,22.70818613286105
2017-03-20,44.1813888888889,2017,22.69736786912752
2017-03-21,44.144618055555554,2017,22.686549605393985
2017-03-22,44.18857638888889,2017,22.675731341660452
2017-03-23,44.268055555555556,2017,22.664913077926922
2017-03-24,44.328923611111115,2017,22.65409481419339
2017-03-25,44.702673611111116,2017,22.643276550459856
2017-03-26,44.347569444444446,2017,22.632458286726326
2017-03-27,44.47020833333334,2017,22.621640022992793
2017-03-28,44.447152777777774,2017,22.61082175925926
2017-03-29,44.58083333333334,2017,22.60000349552573
2017-03-30,44.61440972222223,2017,22.589185231792197
2017-03-31,44.37892361111111,2017,22.578366968058663
2017-04-01,44.349027777777785,2017,22.567548704325134
2017-04-02,44.546215277777776,2017,22.5567304405916
2017-04-03,44.39118055555556,2017,22.545912176858067
2017-04-04,44.2840625,2017,22.535093913124534
2017-04-05,44.587465277777774,2017,22.524275649391004
2017-04-06,44.33815972222222,2017,22.51345738565747
2017-04-07,44.25333333333333,2017,22.502639121923938
2017-04-08,44.41878472222222,2017,22.491820858190408
2017-04-09,44.60458333333333,2017,22.481002594456875
2017-04-10,44.51510416666667,2017,22.47018433072334
2017-04-11,44.30552083333333,2017,22.45936606698981
2017-04-12,44.289965277777775,2017,22.44854780325628
2017-04-13,44.47229166666667,2017,22.437729539522746
2017-04-14,44.62277777777778,2017,22.426911275789212
2017-04-15,44.552256944444444,2017,22.416093012055683
2017-04-16,44.52892361111111,2017,22.40527474832215
2017-04-17,44.45649305555556,2017,22.394456484588616
2017-04-18,44.56371527777778,2017,22.383638220855087
2017-04-19,44.52559027777778,2017,22.372819957121553
2017-04-20,44.51878472222222,2017,22.36200169338802
2017-04-21,44.491770833333334,2017,22.351183429654487
2017-04-22,44.68145833333333,2017,22.340365165920957
2017-04-23,44.833506944444444,2017,22.329546902187424
2017-04-24,44.75434027777778,2017,22.31872863845389
2017-04-25,44.69097222222222,2017,22.30791037472036
2017-04-26,44.58569444444444,2017,22.297092110986828
2017-04-27,44.678888888888885,2017,22.286273847253295
2017-04-28,44.68774305555556,2017,22.275455583519765
2017-04-29,44.60947916666667,2017,22.26463731978623
2017-04-30,44.694375,2017,22.2538190560527
2017-05-01,44.749097222222225,2017,22.243000792319165
2017-05-02,44.75479166666667,2017,22.232182528585636
2017-05-03,44.80239583333333,2017,22.221364264852102
2017-05-04,44.623263888888886,2017,22.21054600111857
2017-05-05,44.734791666666666,2017,22.19972773738504
2017-05-06,44.57934027777778,2017,22.188909473651506
2017-05-07,44.48100694444444,2017,22.178091209917973
2017-05-08,44.566319444444446,2017,22.16727294618444
2017-05-09,44.65673611111111,2017,22.15645468245091
2017-05-10,44.62482638888889,2017,22.145636418717377
2017-05-11,44.76711805555556,2017,22.134818154983844
2017-05-12,44.79159722222223,2017,22.123999891250314
2017-05-13,44.870104166666664,2017,22.11318162751678
2017-05-14,44.73538194444444,2017,22.102363363783248
2017-05-15,44.75517361111111,2017,22.091545100049718
2017-05-16,44.82680555555555,2017,22.080726836316185
2017-05-17,44.62809027777778,2017,22.06990857258265
2017-05-18,44.640034722222225,2017,22.05909030884912
2017-05-19,44.6053125,2017,22.04827204511559
2017-05-20,44.85010416666666,2017,22.037453781382055
2017-05-21,44.79100694444444,2017,22.026635517648522
2017-05-22,44.7746875,2017,22.015817253914992
2017-05-23,44.81979166666667,2017,22.00499899018146
2017-05-24,44.54684027777778,2017,21.994180726447926
2017-05-25,44.646909722222226,2017,21.983362462714396
2017-05-26,44.54065972222222,2017,21.972544198980863
2017-05-27,44.664479166666666,2017,21.96172593524733
2017-05-28,44.69059027777777,2017,21.950907671513797
2017-05-29,44.52583333333333,2017,21.940089407780267
2017-05-30,44.642500000000005,2017,21.929271144046734
2017-05-31,44.665034722222224,2017,21.9184528803132
2017-06-01,44.634652777777774,2017,21.90763461657967
2017-06-02,44.67277777777778,2017,21.896816352846137
2017-06-03,44.52454861111111,2017,21.885998089112604
2017-06-04,44.644930555555554,2017,21.87517982537907
2017-06-05,44.61920138888889,2017,21.86436156164554
2017-06-06,44.65413194444444,2017,21.853543297912008
2017-06-07,44.62,2017,21.842725034178475
2017-06-08,44.48368055555556,2017,21.831906770444945
