,Vms_Rock_Moisture_A2,wy,value
2016-03-09,47.694409722222225,2016,16.111765814487054
2016-03-10,47.68479166666666,2016,16.132208745961513
2016-03-11,47.66336805555556,2016,16.15265167743597
2016-03-12,47.801006944444445,2016,16.17309460891043
2016-03-13,47.94923611111111,2016,16.193537540384884
2016-03-14,47.953541666666666,2016,16.213980471859344
2016-03-15,47.86781250000001,2016,16.2344234033338
2016-03-16,47.790416666666665,2016,16.25486633480826
2016-03-17,47.70197916666667,2016,16.27530926628272
2016-03-18,47.69645833333333,2016,16.295752197757174
2016-03-19,47.77899305555556,2016,16.316195129231634
2016-03-20,47.83149305555556,2016,16.336638060706093
2016-03-21,47.89364583333333,2016,16.35708099218055
2016-03-22,48.22229166666667,2016,16.37752392365501
2016-03-23,48.166805555555555,2016,16.397966855129464
2016-03-24,48.14944444444444,2016,16.418409786603924
2016-03-25,48.04447916666667,2016,16.438852718078383
2016-03-26,47.929201388888885,2016,16.45929564955284
2016-03-27,48.087986111111114,2016,16.4797385810273
2016-03-28,48.00572916666667,2016,16.500181512501754
2016-03-29,47.94649305555555,2016,16.520624443976214
2016-03-30,48.030902777777776,2016,16.541067375450673
2016-03-31,48.01552083333333,2016,16.56151030692513
2016-04-01,47.931423611111114,2016,16.58195323839959
2016-04-02,47.81802083333333,2016,16.602396169874048
2016-04-03,47.88850694444445,2016,16.622839101348504
2016-04-04,47.931736111111114,2016,16.643282032822963
2016-04-05,47.86416666666667,2016,16.66372496429742
2016-04-06,47.85378472222222,2016,16.68416789577188
2016-04-07,47.79329861111111,2016,16.704610827246334
2016-04-08,47.867604166666666,2016,16.725053758720794
2016-04-09,47.87857638888889,2016,16.745496690195253
2016-04-10,47.98576388888889,2016,16.76593962166971
2016-04-11,48.109826388888884,2016,16.78638255314417
2016-04-12,48.082013888888895,2016,16.806825484618628
2016-04-13,47.983402777777776,2016,16.827268416093084
2016-04-14,48.04,2016,16.847711347567543
2016-04-15,48.03208333333333,2016,16.868154279042
2016-04-16,47.96378472222222,2016,16.88859721051646
2016-04-17,47.87479166666666,2016,16.909040141990918
2016-04-18,47.846493055555555,2016,16.929483073465374
2016-04-19,47.7465625,2016,16.949926004939833
2016-04-20,47.80899305555556,2016,16.97036893641429
2016-04-21,48.05291666666667,2016,16.99081186788875
2016-04-22,47.80940972222222,2016,17.011254799363208
2016-04-23,48.14038194444444,2016,17.031697730837664
2016-04-24,48.00083333333333,2016,17.052140662312123
2016-04-25,47.75618055555555,2016,17.072583593786582
2016-04-26,45.43520833333333,2016,17.09302652526104
2016-04-27,44.96392361111111,2016,17.113469456735498
2016-04-28,44.87496527777778,2016,17.133912388209954
2016-04-29,44.85472222222222,2016,17.154355319684413
2016-04-30,44.866875,2016,17.17479825115887
2016-05-01,44.73753472222222,2016,17.19524118263333
2016-05-02,44.75510416666666,2016,17.215684114107788
2016-05-03,44.61649305555556,2016,17.236127045582244
2016-05-04,44.49364583333334,2016,17.256569977056703
2016-05-05,43.717395833333335,2016,17.277012908531162
2016-05-06,42.984722222222224,2016,17.297455840005618
2016-05-07,41.235173611111115,2016,17.317898771480078
2016-05-08,40.10125000000001,2016,17.338341702954533
2016-05-09,40.08350694444445,2016,17.358784634428993
2016-05-10,39.979375000000005,2016,17.379227565903452
2016-05-11,39.823506944444446,2016,17.399670497377908
2016-05-12,39.75427083333334,2016,17.420113428852368
2016-05-13,39.85149305555556,2016,17.440556360326823
2016-05-14,39.73760416666667,2016,17.460999291801283
2016-05-15,39.70722222222223,2016,17.481442223275742
2016-05-16,39.567256944444445,2016,17.501885154750198
2016-05-17,39.47267361111111,2016,17.522328086224658
2016-05-18,37.71798611111111,2016,17.542771017699117
2016-05-19,37.02503472222222,2016,17.563213949173573
2016-05-20,36.999270833333334,2016,17.583656880648032
2016-05-21,36.81395833333334,2016,17.604099812122488
2016-05-22,36.36423611111111,2016,17.624542743596948
2016-05-23,36.18333333333334,2016,17.644985675071403
2016-05-24,36.17336805555556,2016,17.665428606545863
2016-05-25,36.02732638888889,2016,17.685871538020322
2016-05-26,35.870104166666664,2016,17.706314469494778
2016-05-27,35.78149305555556,2016,17.726757400969237
2016-05-28,35.617222222222225,2016,17.747200332443697
2016-05-29,35.58375,2016,17.767643263918153
2016-05-30,35.49611111111111,2016,17.788086195392612
2016-05-31,35.51503472222222,2016,17.80852912686707
2016-06-01,35.323298611111106,2016,17.828972058341527
2016-06-02,35.18045138888889,2016,17.849414989815987
2016-06-03,35.05215277777778,2016,17.869857921290443
2016-06-04,34.7534375,2016,17.890300852764902
2016-06-05,34.74986111111111,2016,17.910743784239358
2016-06-06,34.44524305555556,2016,17.931186715713817
2016-06-07,34.31482638888889,2016,17.951629647188277
2016-06-08,34.20784722222223,2016,17.972072578662733
2016-06-09,34.185972222222226,2016,17.992515510137192
2016-06-10,34.019375000000004,2016,18.01295844161165
2016-06-11,33.84701388888889,2016,18.033401373086107
2016-06-12,33.75541666666667,2016,18.053844304560567
2016-06-13,33.75770833333333,2016,18.074287236035023
2016-06-14,33.602361111111115,2016,18.094730167509482
2016-06-15,33.515277777777776,2016,18.115173098983938
2016-06-16,33.38055555555556,2016,18.135616030458397
2016-06-17,33.23545138888889,2016,18.156058961932857
2016-06-18,33.128750000000004,2016,18.176501893407313
2016-06-19,32.923229166666665,2016,18.196944824881772
2016-06-20,32.83840277777778,2016,18.21738775635623
2016-06-21,32.73423611111111,2016,18.237830687830687
2016-06-22,32.56059027777778,2016,18.258273619305147
2016-06-23,32.50277777777778,2016,18.278716550779606
2016-06-24,32.343472222222225,2016,18.299159482254062
2016-06-25,32.30173611111111,2016,18.31960241372852
2016-06-26,32.18079861111111,2016,18.340045345202977
2016-06-27,32.127673611111106,2016,18.360488276677437
2016-06-28,32.034479166666664,2016,18.380931208151893
2016-06-29,31.812187499999993,2016,18.401374139626352
2016-06-30,31.697465277777777,2016,18.42181707110081
2016-07-01,31.495104166666664,2016,18.442260002575267
2016-07-02,31.364097222222224,2016,18.462702934049727
2016-07-03,31.166076388888886,2016,18.483145865524186
2016-07-04,30.98888888888889,2016,18.503588796998642
2016-07-05,30.858749999999997,2016,18.5240317284731
2016-07-06,30.695069444444442,2016,18.544474659947557
2016-07-07,30.615277777777777,2016,18.564917591422017
2016-07-08,30.323472222222218,2016,18.585360522896472
2016-07-09,30.248090277777777,2016,18.605803454370932
2016-07-10,30.185729166666665,2016,18.62624638584539
2016-07-11,30.08489583333333,2016,18.646689317319847
2016-07-12,29.91802083333333,2016,18.667132248794307
2016-07-13,29.82145833333333,2016,18.687575180268766
2016-07-14,29.747013888888887,2016,18.708018111743222
2016-07-15,29.584270833333335,2016,18.72846104321768
2016-07-16,29.542083333333334,2016,18.74890397469214
2016-07-17,29.382673611111112,2016,18.769346906166597
2016-07-18,29.24791666666667,2016,18.789789837641056
2016-07-19,29.168263888888887,2016,18.810232769115512
2016-07-20,29.037534722222222,2016,18.83067570058997
2016-07-21,28.930972222222223,2016,18.851118632064427
2016-07-22,28.855381944444446,2016,18.871561563538886
2016-07-23,28.790486111111118,2016,18.892004495013346
2016-07-24,28.713402777777784,2016,18.9124474264878
2016-07-25,28.583819444444444,2016,18.93289035796226
2016-07-26,28.50621527777778,2016,18.95333328943672
2016-07-27,28.363541666666666,2016,18.973776220911176
2016-07-28,28.323020833333334,2016,18.994219152385636
2016-07-29,28.181527777777784,2016,19.014662083860095
2016-07-30,28.05170138888889,2016,19.03510501533455
2016-07-31,27.882361111111113,2016,19.055547946809007
2016-08-01,27.824583333333333,2016,19.075990878283466
2016-08-02,27.715069444444442,2016,19.096433809757926
2016-08-03,27.586041666666663,2016,19.11687674123238
2016-08-04,27.472986111111112,2016,19.13731967270684
2016-08-05,27.359513888888888,2016,19.1577626041813
2016-08-06,27.299513888888885,2016,19.178205535655756
2016-08-07,27.2140625,2016,19.198648467130216
2016-08-08,27.075347222222224,2016,19.219091398604675
2016-08-09,27.005625,2016,19.23953433007913
2016-08-10,26.895208333333333,2016,19.25997726155359
2016-08-11,26.75815972222222,2016,19.280420193028046
2016-08-12,26.642430555555553,2016,19.300863124502506
2016-08-13,26.522638888888892,2016,19.32130605597696
2016-08-14,26.4871875,2016,19.34174898745142
2016-08-15,26.306944444444444,2016,19.36219191892588
2016-08-16,26.202812499999997,2016,19.382634850400336
2016-08-17,26.07517361111111,2016,19.403077781874796
2016-08-18,25.96291666666667,2016,19.423520713349255
2016-08-19,25.845659722222223,2016,19.44396364482371
2016-08-20,25.757986111111112,2016,19.46440657629817
2016-08-21,25.691701388888887,2016,19.48484950777263
2016-08-22,25.52722222222222,2016,19.505292439247086
2016-08-23,25.458368055555557,2016,19.52573537072154
2016-08-24,25.3030303030303,2016,19.546178302196
2016-08-25,25.19729166666667,2016,19.56662123367046
2016-08-26,25.18722222222222,2016,19.587064165144916
2016-08-27,24.942951388888886,2016,19.607507096619376
2016-08-28,24.872361111111108,2016,19.627950028093835
2016-08-29,24.697847222222222,2016,19.64839295956829
2016-08-30,24.694305555555555,2016,19.66883589104275
2016-08-31,24.54201388888889,2016,19.68927882251721
2016-09-01,24.495520833333334,2016,19.709721753991666
2016-09-02,24.399305555555554,2016,19.730164685466125
2016-09-03,24.27892361111111,2016,19.75060761694058
2016-09-04,24.209826388888885,2016,19.77105054841504
2016-09-05,24.116770833333334,2016,19.791493479889496
2016-09-06,24.020833333333332,2016,19.811936411363956
2016-09-07,23.905763888888885,2016,19.832379342838415
2016-09-08,23.802083333333332,2016,19.85282227431287
2016-09-09,23.712083333333336,2016,19.87326520578733
2016-09-10,23.674618055555555,2016,19.89370813726179
2016-09-11,23.529479166666665,2016,19.914151068736246
2016-09-12,23.408784722222222,2016,19.934594000210705
2016-09-13,23.31125,2016,19.955036931685164
2016-09-14,23.098541666666666,2016,19.97547986315962
2016-09-15,23.11097222222222,2016,19.995922794634076
2016-09-16,22.97034722222222,2016,20.016365726108535
2016-09-17,22.891041666666666,2016,20.036808657582995
2016-09-18,22.752604166666668,2016,20.05725158905745
2016-09-19,22.684270833333333,2016,20.07769452053191
2016-09-20,22.509618055555553,2016,20.09813745200637
2016-09-21,22.37597222222222,2016,20.118580383480825
2016-09-22,22.219618055555557,2016,20.139023314955285
2016-09-23,22.231006944444445,2016,20.159466246429744
2016-09-24,22.079062500000003,2016,20.1799091779042
2016-09-25,21.997986111111107,2016,20.20035210937866
2016-09-26,21.922326388888887,2016,20.220795040853115
2016-09-27,21.780937499999997,2016,20.241237972327575
2016-09-28,21.71545138888889,2016,20.26168090380203
2016-09-29,21.604791666666667,2016,20.28212383527649
2016-09-30,21.473229166666666,2016,20.30256676675095
2016-10-01,21.376770833333335,2017,20.323009698225405
2016-10-02,21.30017361111111,2017,20.343452629699865
2016-10-03,21.25173611111111,2017,20.363895561174324
2016-10-04,21.12302083333333,2017,20.38433849264878
2016-10-05,21.022256944444447,2017,20.40478142412324
2016-10-06,20.918055555555558,2017,20.4252243555977
2016-10-07,20.83395833333333,2017,20.445667287072155
2016-10-08,20.881979166666667,2017,20.466110218546614
2016-10-09,20.867013888888888,2017,20.48655315002107
2016-10-10,20.712812500000002,2017,20.50699608149553
2016-10-11,20.627048611111114,2017,20.527439012969985
2016-10-12,20.547881944444445,2017,20.547881944444445
2016-10-13,20.551319444444445,2017,20.547699741354876
2016-10-14,22.380868055555556,2017,20.547517538265307
2016-10-15,23.995902777777776,2017,20.547335335175738
2016-10-16,24.903784722222223,2017,20.54715313208617
2016-10-17,25.52479166666667,2017,20.5469709289966
2016-10-18,25.433472222222225,2017,20.546788725907028
2016-10-19,25.242951388888887,2017,20.54660652281746
2016-10-20,25.039930555555557,2017,20.54642431972789
2016-10-21,24.9146875,2017,20.54624211663832
2016-10-22,24.763090277777778,2017,20.546059913548753
2016-10-23,24.675451388888888,2017,20.545877710459184
2016-10-24,24.98267361111111,2017,20.545695507369615
2016-10-25,25.640798611111112,2017,20.545513304280046
2016-10-26,25.489340277777774,2017,20.545331101190477
2016-10-27,25.538923611111112,2017,20.54514889810091
2016-10-28,25.680173611111112,2017,20.54496669501134
2016-10-29,25.559652777777774,2017,20.544784491921767
2016-10-30,25.624861111111112,2017,20.5446022888322
2016-10-31,28.731006944444445,2017,20.54442008574263
2016-11-01,30.341493055555556,2017,20.54423788265306
2016-11-02,30.699131944444442,2017,20.544055679563492
2016-11-03,30.76347222222222,2017,20.543873476473923
2016-11-04,30.811979166666664,2017,20.543691273384354
2016-11-05,31.050972222222217,2017,20.543509070294785
2016-11-06,31.47677083333333,2017,20.543326867205217
2016-11-07,31.950625,2017,20.543144664115648
2016-11-08,32.42381944444444,2017,20.54296246102608
2016-11-09,33.11701388888889,2017,20.542780257936506
2016-11-10,33.59791666666667,2017,20.542598054846938
2016-11-11,34.17479166666667,2017,20.54241585175737
2016-11-12,34.71513888888889,2017,20.5422336486678
2016-11-13,35.38378472222222,2017,20.54205144557823
2016-11-14,35.81118055555556,2017,20.541869242488662
2016-11-15,36.10670138888889,2017,20.541687039399093
2016-11-16,36.49295138888889,2017,20.541504836309525
2016-11-17,36.80413194444444,2017,20.541322633219956
2016-11-18,36.90246527777778,2017,20.541140430130387
2016-11-19,36.98659722222222,2017,20.540958227040818
2016-11-20,37.310069444444444,2017,20.54077602395125
2016-11-21,37.99368055555556,2017,20.540593820861677
2016-11-22,38.66298611111111,2017,20.540411617772108
2016-11-23,39.15541666666667,2017,20.54022941468254
2016-11-24,39.634861111111114,2017,20.54004721159297
2016-11-25,39.776701388888895,2017,20.5398650085034
2016-11-26,39.91652777777778,2017,20.539682805413833
2016-11-27,40.52281250000001,2017,20.539500602324264
2016-11-28,40.767569444444455,2017,20.539318399234695
2016-11-29,40.99541666666667,2017,20.539136196145126
2016-11-30,41.27951388888889,2017,20.538953993055557
2016-12-01,41.55743055555556,2017,20.53877178996599
2016-12-02,41.97711805555556,2017,20.538589586876416
2016-12-03,42.27072916666667,2017,20.538407383786847
2016-12-04,42.55732638888889,2017,20.538225180697278
2016-12-05,42.746319444444445,2017,20.53804297760771
2016-12-06,43.045069444444444,2017,20.53786077451814
2016-12-07,43.379895833333336,2017,20.53767857142857
2016-12-08,43.559583333333336,2017,20.537496368339003
2016-12-09,43.91170138888889,2017,20.537314165249434
2016-12-10,44.63475694444444,2017,20.537131962159865
2016-12-11,44.90951388888889,2017,20.536949759070296
2016-12-12,45.03295138888888,2017,20.536767555980727
2016-12-13,45.34072916666667,2017,20.536585352891155
2016-12-14,45.34385416666667,2017,20.536403149801586
2016-12-15,45.694375,2017,20.536220946712017
2016-12-16,45.90079861111111,2017,20.53603874362245
2016-12-17,46.4128125,2017,20.53585654053288
2016-12-18,46.68746527777778,2017,20.53567433744331
2016-12-19,47.0082638888889,2017,20.535492134353742
2016-12-20,47.20173611111111,2017,20.535309931264173
2016-12-21,47.16322916666667,2017,20.535127728174604
2016-12-22,47.39118055555556,2017,20.534945525085035
2016-12-23,47.45753472222222,2017,20.534763321995467
2016-12-24,47.518125,2017,20.534581118905894
2016-12-25,47.92854166666666,2017,20.534398915816325
2016-12-26,48.013784722222226,2017,20.534216712726757
2016-12-27,48.19802083333334,2017,20.534034509637188
2016-12-28,48.16357638888889,2017,20.53385230654762
2016-12-29,48.172673611111115,2017,20.53367010345805
2016-12-30,48.21395833333333,2017,20.53348790036848
2016-12-31,48.216006944444445,2017,20.533305697278912
2017-01-01,48.40107638888889,2017,20.533123494189343
2017-01-02,48.47777777777778,2017,20.532941291099775
2017-01-03,48.5221875,2017,20.532759088010206
2017-01-04,48.80003472222222,2017,20.532576884920637
2017-01-05,48.83736111111111,2017,20.532394681831065
2017-01-06,48.826875,2017,20.532212478741496
2017-01-07,48.798854166666665,2017,20.532030275651927
2017-01-08,48.94819444444445,2017,20.531848072562358
2017-01-09,48.85493055555555,2017,20.53166586947279
2017-01-10,48.76354166666666,2017,20.53148366638322
2017-01-11,49.02107638888888,2017,20.53130146329365
2017-01-12,49.118125,2017,20.531119260204083
2017-01-13,49.32670138888889,2017,20.530937057114514
2017-01-14,49.3815625,2017,20.530754854024945
2017-01-15,49.35409722222223,2017,20.530572650935376
2017-01-16,49.425868055555554,2017,20.530390447845804
2017-01-17,49.39548611111112,2017,20.530208244756235
2017-01-18,49.4125,2017,20.530026041666666
2017-01-19,49.63621527777778,2017,20.529843838577097
2017-01-20,49.499027777777776,2017,20.52966163548753
2017-01-21,49.363159722222214,2017,20.52947943239796
2017-01-22,49.37729166666667,2017,20.52929722930839
2017-01-23,49.51006944444445,2017,20.529115026218822
2017-01-24,49.84729166666667,2017,20.528932823129253
2017-01-25,50.10052083333333,2017,20.528750620039684
2017-01-26,50.069340277777776,2017,20.528568416950115
2017-01-27,50.02111111111111,2017,20.528386213860543
2017-01-28,50.046076388888885,2017,20.528204010770974
2017-01-29,50.10256944444444,2017,20.528021807681405
2017-01-30,50.02097222222222,2017,20.527839604591836
2017-01-31,50.254687499999996,2017,20.527657401502267
2017-02-01,50.127604166666664,2017,20.5274751984127
2017-02-02,50.165902777777774,2017,20.52729299532313
2017-02-03,50.213923611111106,2017,20.52711079223356
2017-02-04,50.5115625,2017,20.526928589143992
2017-02-05,50.37378472222222,2017,20.526746386054423
2017-02-06,50.27746527777777,2017,20.526564182964854
2017-02-07,50.47552083333333,2017,20.526381979875282
2017-02-08,50.37180555555555,2017,20.526199776785713
2017-02-09,50.13284722222222,2017,20.526017573696144
2017-02-10,50.30333333333332,2017,20.525835370606575
2017-02-11,50.49934027777777,2017,20.525653167517007
2017-02-12,50.68190972222222,2017,20.525470964427438
2017-02-13,50.45378472222222,2017,20.52528876133787
2017-02-14,50.45281249999999,2017,20.5251065582483
2017-02-15,50.54013888888888,2017,20.52492435515873
2017-02-16,50.69239583333333,2017,20.524742152069162
2017-02-17,50.498749999999994,2017,20.524559948979594
2017-02-18,50.684618055555546,2017,20.52437774589002
2017-02-19,50.71885416666666,2017,20.524195542800452
2017-02-20,50.34958333333333,2017,20.524013339710883
2017-02-21,50.62788194444443,2017,20.523831136621315
2017-02-22,50.905694444444435,2017,20.523648933531746
2017-02-23,50.77781249999999,2017,20.523466730442177
2017-02-24,50.87013888888888,2017,20.523284527352608
2017-02-25,50.796388888888885,2017,20.52310232426304
2017-02-26,50.82729166666666,2017,20.52292012117347
2017-02-27,50.71854166666666,2017,20.5227379180839
2017-02-28,50.776284722222215,2017,20.522555714994333
2017-03-01,50.77040854978355,2017,20.52237351190476
2017-03-02,50.66854166666666,2017,20.52219130881519
2017-03-03,50.82753472222222,2017,20.522009105725623
2017-03-04,50.78347222222222,2017,20.521826902636054
2017-03-05,50.68423611111111,2017,20.521644699546485
2017-03-06,50.97010416666666,2017,20.521462496456916
2017-03-07,51.07753472222222,2017,20.521280293367347
2017-03-08,50.93534722222222,2017,20.52109809027778
2017-03-09,51.017673611111114,2017,20.52091588718821
2017-03-10,50.757465277777776,2017,20.52073368409864
2017-03-11,50.658993055555555,2017,20.520551481009072
2017-03-12,50.60402777777778,2017,20.520369277919503
2017-03-13,50.56361111111111,2017,20.52018707482993
2017-03-14,50.40006944444445,2017,20.520004871740362
2017-03-15,50.79142361111111,2017,20.519822668650793
2017-03-16,50.778645833333336,2017,20.519640465561224
2017-03-17,50.68479166666666,2017,20.519458262471655
2017-03-18,50.832812499999996,2017,20.519276059382086
2017-03-19,50.79680555555555,2017,20.519093856292518
2017-03-20,50.77270833333333,2017,20.51891165320295
2017-03-21,50.797777777777775,2017,20.51872945011338
2017-03-22,50.648263888888884,2017,20.51854724702381
2017-03-23,50.96697916666667,2017,20.518365043934242
2017-03-24,50.94215277777777,2017,20.51818284084467
2017-03-25,50.83354166666666,2017,20.5180006377551
2017-03-26,51.009270833333325,2017,20.517818434665532
2017-03-27,50.805104166666666,2017,20.517636231575963
2017-03-28,50.833437499999995,2017,20.517454028486394
2017-03-29,50.60684027777777,2017,20.517271825396826
2017-03-30,50.595034722222216,2017,20.517089622307257
2017-03-31,50.71885416666666,2017,20.516907419217688
2017-04-01,50.47385416666666,2017,20.51672521612812
2017-04-02,50.51045138888889,2017,20.51654301303855
2017-04-03,50.46815972222222,2017,20.51636080994898
2017-04-04,50.38822916666666,2017,20.51617860685941
2017-04-05,50.658229166666665,2017,20.51599640376984
2017-04-06,50.75774305555555,2017,20.51581420068027
2017-04-07,50.8215625,2017,20.515631997590702
2017-04-08,50.71083333333333,2017,20.515449794501134
2017-04-09,50.550104166666664,2017,20.515267591411565
2017-04-10,50.581111111111106,2017,20.515085388321996
2017-04-11,50.94315972222222,2017,20.514903185232427
2017-04-12,50.782048611111115,2017,20.514720982142858
2017-04-13,50.79572916666666,2017,20.51453877905329
2017-04-14,50.74774305555555,2017,20.51435657596372
2017-04-15,50.76899305555555,2017,20.514174372874148
2017-04-16,51.007152777777776,2017,20.51399216978458
2017-04-17,50.97659722222222,2017,20.51380996669501
2017-04-18,50.68524305555555,2017,20.51362776360544
2017-04-19,50.989166666666655,2017,20.513445560515873
2017-04-20,50.853229166666665,2017,20.513263357426304
2017-04-21,50.79774305555555,2017,20.513081154336735
2017-04-22,50.61611111111111,2017,20.512898951247166
2017-04-23,50.77208333333332,2017,20.512716748157597
2017-04-24,50.87638888888889,2017,20.51253454506803
2017-04-25,51.14302083333333,2017,20.51235234197846
2017-04-26,50.79864583333333,2017,20.51217013888889
2017-04-27,50.7515625,2017,20.51198793579932
2017-04-28,50.764097222222226,2017,20.51180573270975
2017-04-29,50.85444444444445,2017,20.51162352962018
2017-04-30,50.78319444444444,2017,20.511441326530612
2017-05-01,50.93805555555556,2017,20.511259123441043
2017-05-02,50.84270833333333,2017,20.511076920351474
2017-05-03,50.831354166666664,2017,20.510894717261905
2017-05-04,50.614166666666655,2017,20.510712514172337
2017-05-05,50.49319444444444,2017,20.510530311082768
2017-05-06,50.641041666666666,2017,20.5103481079932
2017-05-07,50.610104166666666,2017,20.51016590490363
2017-05-08,50.59670138888888,2017,20.509983701814058
2017-05-09,50.670451388888885,2017,20.50980149872449
2017-05-10,50.43357638888889,2017,20.50961929563492
2017-05-11,50.59381944444444,2017,20.50943709254535
2017-05-12,50.58309027777778,2017,20.509254889455782
2017-05-13,50.490520833333335,2017,20.509072686366213
2017-05-14,50.54951388888889,2017,20.508890483276645
2017-05-15,50.59517361111111,2017,20.508708280187076
2017-05-16,50.834513888888885,2017,20.508526077097507
2017-05-17,50.58611111111111,2017,20.508343874007938
2017-05-18,50.67291666666666,2017,20.50816167091837
2017-05-19,50.76538194444444,2017,20.507979467828797
2017-05-20,50.73524305555555,2017,20.507797264739228
2017-05-21,50.64857638888889,2017,20.50761506164966
2017-05-22,50.63288194444444,2017,20.50743285856009
2017-05-23,50.74086805555555,2017,20.50725065547052
2017-05-24,50.55864583333334,2017,20.507068452380953
2017-05-25,50.33006944444444,2017,20.506886249291384
2017-05-26,50.370104166666664,2017,20.506704046201815
2017-05-27,50.18395833333333,2017,20.506521843112246
2017-05-28,49.06017361111111,2017,20.506339640022677
2017-05-29,49.03899305555556,2017,20.50615743693311
2017-05-30,48.55642361111111,2017,20.505975233843536
2017-05-31,48.34267361111111,2017,20.505793030753967
2017-06-01,48.321180555555564,2017,20.5056108276644
2017-06-02,47.935763888888886,2017,20.50542862457483
2017-06-03,47.62604166666667,2017,20.50524642148526
2017-06-04,45.459652777777784,2017,20.50506421839569
2017-06-05,44.81822916666667,2017,20.504882015306123
2017-06-06,44.64246527777778,2017,20.504699812216554
2017-06-07,44.58475694444444,2017,20.504517609126985
2017-06-08,43.99961805555555,2017,20.504335406037416
