,Vms_Rock_Moisture_A10,wy,value
2016-06-10,47.743125,2016,42.824068061568056
2016-06-11,47.91642361111112,2016,42.887634740259735
2016-06-12,47.9403125,2016,42.95120141895141
2016-06-13,48.00663194444444,2016,43.01476809764309
2016-06-14,47.96861111111111,2016,43.07833477633477
2016-06-15,47.87180555555556,2016,43.14190145502645
2016-06-16,47.954791666666665,2016,43.20546813371813
2016-06-17,47.90402777777778,2016,43.26903481240981
2016-06-18,47.96371527777777,2016,43.332601491101485
2016-06-19,47.96197916666667,2016,43.39616816979317
2016-06-20,48.1721875,2016,43.45973484848484
2016-06-21,48.18177083333333,2016,43.52330152717653
2016-06-22,48.14329861111111,2016,43.5868682058682
2016-06-23,48.160381944444445,2016,43.650434884559886
2016-06-24,48.297152777777775,2016,43.71400156325156
2016-06-25,48.29145833333333,2016,43.77756824194324
2016-06-26,48.27697916666667,2016,43.841134920634914
2016-06-27,48.36194444444445,2016,43.9047015993266
2016-06-28,48.34010416666667,2016,43.96826827801827
2016-06-29,48.30378472222222,2016,44.03183495670996
2016-06-30,48.30732638888889,2016,44.09540163540163
2016-07-01,48.25951388888888,2016,44.158968314093315
2016-07-02,48.37309027777778,2016,44.222534992784986
2016-07-03,48.40524305555555,2016,44.28610167147667
2016-07-04,48.50416666666666,2016,44.34966835016834
2016-07-05,48.3134375,2016,44.41323502886003
2016-07-06,48.39555555555555,2016,44.4768017075517
2016-07-07,48.37715277777778,2016,44.54036838624339
2016-07-08,48.35065972222222,2016,44.60393506493506
2016-07-09,48.448263888888896,2016,44.667501743626744
2016-07-10,48.48777777777778,2016,44.731068422318415
2016-07-11,48.53479166666667,2016,44.7946351010101
2016-07-12,48.53958333333333,2016,44.85820177970177
2016-07-13,48.705000000000005,2016,44.92176845839346
2016-07-14,48.70458333333334,2016,44.98533513708513
2016-07-15,48.75631944444444,2016,45.048901815776816
2016-07-16,48.700520833333336,2016,45.11246849446849
2016-07-17,48.7278125,2016,45.17603517316017
2016-07-18,48.70302083333333,2016,45.239601851851845
2016-07-19,48.79100694444444,2016,45.30316853054353
2016-07-20,48.68024305555556,2016,45.3667352092352
2016-07-21,48.719340277777775,2016,45.43030188792689
2016-07-22,48.72940972222222,2016,45.49386856661856
2016-07-23,48.848333333333336,2016,45.557435245310245
2016-07-24,48.87027777777778,2016,45.62100192400192
